time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,4004568,32
1042,0,4004576,48
1106,0,4004568,32
1158,0,4004596,44
1229,0,4004576,48
1320,0,4004568,32
1392,0,4004568,32
1451,0,4504568,40
1527,0,4004596,44
1583,0,4004568,32
1646,0,4004576,48
1732,0,4004576,48
1827,0,5004568,40
1939,0,4004576,48
1996,0,4004576,48
2052,0,4004568,32
2108,0,4004600,40
2164,0,4004576,48
2220,0,4004600,40
2286,0,4004584,40
2342,0,4004580,44
2398,0,4004584,40
2494,0,4004688,48
2597,0,6004568,40
2695,0,4004812,52
2751,0,4004568,32
2807,0,4004584,40
2863,0,4004576,48
2919,0,4004568,32
2989,0,4004568,32
3045,0,4004584,40
3101,0,4004580,44
3176,0,4004576,48
3232,0,4004576,48
3288,0,4004568,32
3344,0,4004600,40
3428,0,4004584,40
3559,0,4004628,44
3615,0,4004568,32
3671,0,4004568,32
3727,0,4004568,32
3818,0,4004576,48
3874,0,4004568,32
3930,0,4004576,48
3986,0,4004568,32
4042,0,4004576,48
4098,0,4004600,40
4168,0,4004584,40
4175,0,4004568,32
4184,0,4004568,32
4195,0,8004568,40
4209,0,4009204,76
