time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,124568,32
349,0,124576,48
353,0,124568,32
357,0,124576,48
359,0,124568,32
361,0,124580,44
363,0,124576,48
365,0,124576,48
367,0,124584,40
369,0,124580,44
371,0,124576,48
373,0,124584,40
375,0,124568,32
377,0,124568,32
379,0,124576,48
381,0,124576,48
383,0,154568,40
385,0,124596,44
387,0,124568,32
389,0,124568,32
391,0,124568,32
393,0,124568,32
395,0,124584,40
397,0,124576,48
399,0,124596,44
401,0,124568,32
403,0,124576,48
405,0,124568,32
408,0,184568,40
410,0,124624,48
412,0,124568,32
414,0,124568,32
416,0,124568,32
418,0,124568,32
420,0,124576,48
422,0,124580,44
424,0,125040,48
426,0,124568,32
428,0,124600,40
430,0,124576,48
432,0,124576,48
434,0,124576,48
436,0,124576,48
438,0,124576,48
440,0,124624,48
442,0,124576,48
444,0,124568,32
446,0,124568,32
447,0,244568,40
449,0,125106,70
457,0,129202,78
460,0,125106,70
