time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,404568,32
400,0,404576,48
408,0,404568,32
412,0,404576,48
416,0,404580,44
420,0,404568,32
424,0,404580,44
428,0,429568,48
432,0,404668,52
436,0,404584,40
440,0,404568,32
444,0,404568,32
448,0,404580,44
452,0,404568,32
456,0,404568,32
460,0,404580,44
464,0,404592,48
468,0,404568,32
472,0,404568,32
476,0,404580,44
483,0,404568,32
487,0,504568,40
494,0,404592,48
498,0,404592,48
502,0,404576,48
506,0,404592,48
510,0,404568,32
514,0,404568,32
518,0,404580,44
522,0,404580,44
526,0,404592,48
530,0,404568,32
534,0,404568,32
538,0,404576,48
542,0,404576,48
548,0,404576,48
554,0,404592,48
557,0,604568,40
561,0,404568,32
565,0,404568,32
569,0,404576,48
573,0,404568,32
577,0,404580,44
581,0,404568,32
585,0,404580,44
589,0,404580,44
593,0,404592,48
597,0,404568,32
600,0,404592,48
603,0,404568,32
606,0,404616,40
609,0,404576,48
612,0,404568,32
615,0,404568,32
618,0,404568,32
621,0,404576,48
624,0,404668,52
627,0,404568,32
630,0,404620,52
633,0,404568,32
636,0,404620,52
639,0,404576,48
642,0,404580,44
645,0,404576,48
648,0,404616,40
651,0,404576,48
654,0,404568,32
657,0,404580,44
660,0,404568,32
663,0,404568,32
666,0,404592,48
669,0,404576,48
672,0,404568,32
675,0,404960,48
678,0,404580,44
681,0,404580,44
697,0,404580,44
700,0,404568,32
703,0,404568,32
704,0,804568,40
714,0,409196,68
717,0,405100,60
