time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
331,0,2004568,32
677,0,2004576,48
709,0,2004628,44
741,0,2004600,40
764,0,2004596,44
782,0,2129568,48
798,0,2004584,40
828,0,2004576,48
860,0,2004568,32
878,0,2004576,48
910,0,2004568,32
942,0,2004568,32
958,0,2004600,40
981,0,2004600,40
1013,0,2004568,32
1045,0,2004600,40
1061,0,2004568,32
1090,0,2004584,40
1122,0,2004568,32
1154,0,2004600,40
1186,0,2004584,40
1218,0,2004568,32
1242,0,2004580,44
1276,0,2004584,40
1308,0,2004568,32
1340,0,2004600,40
1372,0,2004600,40
1404,0,2004576,48
1428,0,3004568,40
1460,0,2004568,32
1492,0,2004568,32
1516,0,2004568,32
1548,0,2004568,32
1580,0,2004568,32
1612,0,2004576,48
1644,0,2004584,40
1676,0,2004584,40
1708,0,2004600,40
1740,0,2004576,48
1772,0,2004568,32
1804,0,2004584,40
1820,0,2004600,40
1836,0,2004568,32
1904,0,2004584,40
1920,0,2004596,44
1936,0,2004600,40
1952,0,2006520,40
1976,0,2004576,48
1984,0,2004584,40
1992,0,2004568,32
2000,0,2004584,40
2008,0,2004584,40
2016,0,2004584,40
2024,0,2004576,48
2032,0,2004568,32
2040,0,2004568,32
2048,0,2004600,40
2056,0,2004576,48
2064,0,2004576,48
2072,0,2004568,32
2080,0,2004568,32
2088,0,2004692,44
2096,0,2004576,48
2104,0,2004568,32
2116,0,2004688,48
2124,0,2004576,48
2132,0,2004568,32
2140,0,2004584,40
2148,0,2004692,44
2156,0,2004568,32
2164,0,2004812,52
2172,0,2004576,48
2180,0,2004576,48
2188,0,2004600,40
2196,0,2004568,32
2204,0,2004584,40
2212,0,2004568,32
2227,0,4004568,40
2239,0,2009206,74
