time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,404568,32
401,0,404576,48
409,0,404568,32
417,0,404576,48
425,0,404592,48
433,0,404580,44
441,0,404576,48
449,0,404592,48
457,0,404764,52
465,0,404668,52
473,0,404568,32
481,0,404576,48
489,0,504568,40
496,0,404580,44
504,0,404592,48
512,0,404576,48
520,0,404580,44
528,0,404592,48
532,0,404592,48
536,0,404576,48
540,0,404568,32
544,0,404568,32
548,0,404568,32
552,0,404592,48
559,0,404592,48
562,0,604568,40
566,0,404576,48
570,0,404568,32
574,0,404568,32
578,0,404576,48
582,0,404568,32
586,0,404580,44
590,0,404568,32
594,0,404576,48
598,0,404580,44
602,0,404576,48
606,0,404576,48
610,0,404592,48
614,0,404576,48
618,0,404568,32
622,0,404576,48
626,0,404664,40
630,0,404568,32
634,0,404568,32
638,0,404576,48
642,0,404580,44
646,0,404568,32
650,0,404580,44
653,0,404580,44
656,0,404576,48
659,0,404616,40
662,0,404576,48
665,0,405348,44
668,0,404568,32
671,0,404568,32
674,0,404592,48
677,0,404576,48
680,0,404576,48
683,0,404576,48
686,0,404592,48
689,0,404592,48
706,0,404580,44
709,0,404592,48
712,0,804568,40
722,0,409203,77
725,0,405107,69
