time,stack,heap,heap_extra
0,0,0,0
325,0,472,16
329,0,4568,24
332,0,8568,32
335,0,8576,48
336,0,8576,48
336,0,8568,32
337,0,8584,40
337,0,10568,40
337,0,8568,32
338,0,8584,40
338,0,8576,48
339,0,8568,32
339,0,8568,32
339,0,8600,40
339,0,8568,32
339,0,8632,40
339,0,8568,32
339,0,8576,48
339,0,8568,32
339,0,8576,48
339,0,8568,32
339,0,8584,40
339,0,8568,32
339,0,8576,48
339,0,8568,32
339,0,8576,48
339,0,8568,32
339,0,8584,40
339,0,8568,32
339,0,8600,40
339,0,8568,32
339,0,8576,48
339,0,8568,32
339,0,8576,48
339,0,8568,32
339,0,8584,40
339,0,8568,32
339,0,8576,48
339,0,8568,32
339,0,8580,44
339,0,8568,32
339,0,8596,44
339,0,8568,32
339,0,8628,44
339,0,8568,32
339,0,8692,44
339,0,8568,32
339,0,8816,48
339,0,8568,32
339,0,9068,52
339,0,8568,32
339,0,9568,48
339,0,8568,32
339,0,10568,40
339,0,8568,32
339,0,12568,40
339,0,12568,40
339,0,8568,32
340,0,8636,52
341,0,9108,68
347,0,13204,76
350,0,13204,76
350,0,9108,68
351,0,8636,52
351,0,4540,44
351,0,4068,28
351,0,4000,8
351,0,0,0
