time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
332,0,2004568,32
679,0,2004576,48
711,0,2004584,40
743,0,2004576,48
766,0,2004596,44
784,0,2129568,48
816,0,2004576,48
836,0,2004576,48
868,0,2004584,40
900,0,2004568,32
932,0,2004584,40
948,0,2004568,32
968,0,2004568,32
997,0,2004568,32
1029,0,2004568,32
1052,0,2504568,40
1084,0,2004568,32
1116,0,2004568,32
1148,0,2004600,40
1180,0,2004576,48
1212,0,2004568,32
1236,0,2004568,32
1271,0,2004584,40
1303,0,2004568,32
1335,0,2004568,32
1367,0,2004576,48
1399,0,2004568,32
1424,0,3004568,40
1456,0,2004584,40
1488,0,2004596,44
1512,0,2004600,40
1544,0,2004568,32
1576,0,2004576,48
1608,0,2004576,48
1640,0,2004568,32
1672,0,2004568,32
1704,0,2004584,40
1736,0,2004568,32
1768,0,2004576,48
1784,0,2004568,32
1808,0,2004568,32
1877,0,2004584,40
1893,0,2004584,40
1909,0,2004568,32
1925,0,2004568,32
1941,0,2004584,40
1957,0,2004812,52
1973,0,2004600,40
1981,0,2004584,40
1989,0,2004576,48
1997,0,2004568,32
2005,0,2004568,32
2013,0,2004584,40
2021,0,2004568,32
2029,0,2004568,32
2037,0,2004580,44
2045,0,2004568,32
2053,0,2004568,32
2061,0,2004568,32
2069,0,2004596,44
2081,0,2004688,48
2089,0,2004584,40
2097,0,2004812,52
2105,0,2004576,48
2113,0,2004568,32
2121,0,2004600,40
2129,0,2004568,32
2137,0,2004568,32
2145,0,2004568,32
2153,0,2004576,48
2161,0,2004596,44
2169,0,2004580,44
2182,0,4004568,40
2194,0,2009196,68
