time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,2004568,32
670,0,2004576,48
702,0,2004600,40
734,0,2004576,48
757,0,2004596,44
789,0,2004576,48
805,0,2004568,32
827,0,2004576,48
859,0,2004584,40
891,0,2004576,48
923,0,2004576,48
955,0,2004568,32
972,0,2004600,40
1004,0,2004584,40
1020,0,2004568,32
1043,0,2504568,40
1075,0,2004600,40
1107,0,2004568,32
1139,0,2004600,40
1171,0,2004576,48
1203,0,2004596,44
1235,0,2004576,48
1268,0,2004584,40
1300,0,2004628,44
1332,0,2004584,40
1364,0,2004568,32
1396,0,2004584,40
1417,0,3004568,40
1449,0,2004568,32
1481,0,2004584,40
1505,0,2004596,44
1537,0,2004576,48
1569,0,2004568,32
1601,0,2004568,32
1633,0,2004576,48
1665,0,2004568,32
1697,0,2004576,48
1729,0,2004628,44
1761,0,2004600,40
1777,0,2004568,32
1793,0,2004576,48
1817,0,2004812,52
1886,0,2004584,40
1902,0,2004576,48
1918,0,2004600,40
1934,0,2004568,32
1950,0,2004568,32
1966,0,2004576,48
1974,0,2004568,32
1982,0,2004568,32
1990,0,2004584,40
1998,0,2004576,48
2006,0,2004568,32
2014,0,2004584,40
2022,0,2004576,48
2030,0,2004568,32
2038,0,2004568,32
2046,0,2004576,48
2054,0,2004576,48
2062,0,2004568,32
2070,0,2004568,32
2078,0,2004584,40
2092,0,2004688,48
2100,0,2004576,48
2108,0,2004600,40
2116,0,2004576,48
2124,0,2004576,48
2132,0,2004576,48
2140,0,2004568,32
2148,0,2004568,32
2156,0,2004688,48
2164,0,2004568,32
2172,0,2004576,48
2180,0,2004576,48
2189,0,2004568,32
2195,0,4004568,40
2206,0,2009194,70
