time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
325,0,404568,32
397,0,404576,48
405,0,404764,52
413,0,404580,44
417,0,404616,40
421,0,404592,48
425,0,429568,48
429,0,404568,32
433,0,404568,32
437,0,404576,48
441,0,404568,32
445,0,404576,48
449,0,404568,32
453,0,404568,32
457,0,404584,40
461,0,404568,32
465,0,404576,48
469,0,404568,32
473,0,404568,32
480,0,404568,32
484,0,504568,40
488,0,404580,44
492,0,404580,44
496,0,404568,32
500,0,404576,48
504,0,404616,40
508,0,404568,32
512,0,404568,32
516,0,404576,48
520,0,404568,32
524,0,404576,48
528,0,404580,44
532,0,404580,44
536,0,404580,44
540,0,404576,48
544,0,404568,32
551,0,404592,48
554,0,604568,40
558,0,404568,32
562,0,404576,48
566,0,404568,32
570,0,404568,32
574,0,404580,44
578,0,404568,32
582,0,404568,32
586,0,404592,48
590,0,404568,32
596,0,404576,48
599,0,404568,32
602,0,404576,48
605,0,404568,32
608,0,404568,32
611,0,404568,32
614,0,404592,48
617,0,404568,32
620,0,404568,32
623,0,404580,44
626,0,404576,48
629,0,404580,44
632,0,404580,44
635,0,404568,32
638,0,404568,32
641,0,404568,32
644,0,404616,40
647,0,404616,40
650,0,404576,48
653,0,404576,48
656,0,404580,44
659,0,404580,44
662,0,404576,48
665,0,404568,32
668,0,404576,48
671,0,404576,48
674,0,404568,32
677,0,404592,48
680,0,404576,48
683,0,404580,44
697,0,404580,44
700,0,404576,48
703,0,404568,32
704,0,804568,40
715,0,409206,74
718,0,405110,66
