time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
326,0,244568,32
365,0,244576,48
373,0,244628,44
381,0,259568,48
389,0,244596,44
397,0,244568,32
401,0,244628,44
405,0,244596,44
409,0,244596,44
413,0,244568,32
417,0,244584,40
421,0,244628,44
425,0,244576,48
429,0,244568,32
433,0,244576,48
437,0,244584,40
441,0,244584,40
445,0,244568,32
449,0,244600,40
453,0,244576,48
457,0,244568,32
461,0,244568,32
465,0,244584,40
470,0,364568,40
474,0,244568,32
478,0,244580,44
482,0,244584,40
486,0,244568,32
490,0,244584,40
494,0,244568,32
498,0,244568,32
503,0,244576,48
507,0,244580,44
511,0,244688,48
515,0,244568,32
519,0,244600,40
523,0,244600,40
530,0,244684,52
534,0,244568,32
538,0,244568,32
542,0,244568,32
546,0,244576,48
550,0,244596,44
554,0,244568,32
559,0,484568,40
561,0,245099,61
570,0,249195,69
573,0,245099,61
