time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,2004568,32
648,0,2004576,48
680,0,2004600,40
711,0,2067068,52
737,0,2004596,44
769,0,2004584,40
785,0,2004568,32
803,0,2004632,40
819,0,2004576,48
848,0,2254568,40
880,0,2004568,32
912,0,2004568,32
944,0,2004576,48
962,0,2004600,40
994,0,2004580,44
1010,0,2004584,40
1037,0,2504568,40
1069,0,2004584,40
1101,0,2004628,44
1133,0,2004568,32
1165,0,2004584,40
1197,0,2004692,44
1213,0,2004568,32
1237,0,2004580,44
1271,0,2004584,40
1303,0,2004628,44
1335,0,2004600,40
1367,0,2004576,48
1399,0,2004568,32
1415,0,2004596,44
1433,0,3004568,40
1465,0,2004568,32
1489,0,2004600,40
1521,0,2004568,32
1553,0,2004600,40
1585,0,2004584,40
1617,0,2004576,48
1649,0,2004568,32
1681,0,2005544,40
1713,0,2004580,44
1745,0,2004568,32
1777,0,2004576,48
1809,0,2004628,44
1825,0,2004600,40
1841,0,2004576,48
1916,0,2004584,40
1932,0,2004584,40
1956,0,2004692,44
1964,0,2004576,48
1972,0,2004576,48
1980,0,2004580,44
1988,0,2004576,48
1996,0,2004568,32
2004,0,2004584,40
2012,0,2004568,32
2020,0,2004568,32
2028,0,2004584,40
2036,0,2004576,48
2044,0,2004584,40
2052,0,2004584,40
2060,0,2004600,40
2068,0,2004568,32
2076,0,2004576,48
2084,0,2004576,48
2092,0,2004628,44
2100,0,2004628,44
2108,0,2004576,48
2116,0,2004568,32
2128,0,2004688,48
2136,0,2004568,32
2144,0,2004812,52
2152,0,2004568,32
2160,0,2004568,32
2168,0,2004568,32
2176,0,2004584,40
2184,0,2004576,48
2192,0,2004628,44
2200,0,2004576,48
2208,0,2004568,32
2216,0,2004584,40
2224,0,2004568,32
2233,0,2004568,32
2242,0,4004568,40
2253,0,2009197,67
