time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,404568,32
403,0,404576,48
411,0,404568,32
419,0,404580,44
423,0,404568,32
427,0,404576,48
431,0,429568,48
435,0,404568,32
439,0,404580,44
443,0,404568,32
447,0,404576,48
451,0,404592,48
455,0,404580,44
459,0,404568,32
463,0,406132,44
467,0,404576,48
471,0,404568,32
475,0,404576,48
479,0,404568,32
483,0,404568,32
487,0,404580,44
491,0,404576,48
496,0,404580,44
500,0,404568,32
504,0,404592,48
508,0,404580,44
512,0,404576,48
516,0,404576,48
520,0,405348,44
524,0,404576,48
528,0,404592,48
532,0,404568,32
536,0,404568,32
540,0,404568,32
544,0,404580,44
550,0,404580,44
556,0,404592,48
559,0,604568,40
563,0,404568,32
567,0,404576,48
571,0,404576,48
575,0,404576,48
579,0,404568,32
583,0,404592,48
587,0,404580,44
591,0,404568,32
595,0,404620,52
599,0,404592,48
602,0,404584,40
605,0,404568,32
608,0,404592,48
611,0,404592,48
614,0,404568,32
617,0,404576,48
620,0,404576,48
623,0,404568,32
626,0,404568,32
629,0,404568,32
632,0,404568,32
635,0,404576,48
638,0,404592,48
641,0,404580,44
644,0,404568,32
647,0,404576,48
650,0,404568,32
653,0,404580,44
656,0,404580,44
659,0,404568,32
662,0,404568,32
665,0,404592,48
668,0,404580,44
671,0,404576,48
674,0,404576,48
677,0,404576,48
680,0,404580,44
683,0,404568,32
698,0,404580,44
701,0,404568,32
704,0,804568,40
714,0,409202,78
717,0,405106,70
