time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,4004568,32
1051,0,4004576,48
1140,0,4067068,52
1236,0,4004576,48
1300,0,4004576,48
1383,0,4004600,40
1447,0,4004584,40
1550,0,4004596,44
1606,0,4004576,48
1684,0,4004584,40
1740,0,4004576,48
1840,0,5004568,40
1896,0,4004568,32
1952,0,4004600,40
2010,0,4004576,48
2066,0,4004576,48
2122,0,4004584,40
2178,0,4004576,48
2241,0,4004568,32
2309,0,4004584,40
2365,0,4004576,48
2421,0,4004568,32
2514,0,4004688,48
2620,0,6004568,40
2676,0,4004576,48
2732,0,4004596,44
2788,0,4004568,32
2844,0,4004576,48
2900,0,4004576,48
2956,0,4004596,44
3012,0,4004568,32
3068,0,4004568,32
3124,0,4004568,32
3187,0,4004568,32
3243,0,4004576,48
3313,0,4004584,40
3356,0,4004568,32
3454,0,4004576,48
3599,0,4004628,44
3655,0,4004568,32
3711,0,4004576,48
3802,0,4004584,40
3858,0,4004584,40
3914,0,4004576,48
3970,0,4004568,32
4026,0,4004576,48
4082,0,4004576,48
4152,0,4004568,32
4159,0,4004568,32
4166,0,4004628,44
4173,0,4004576,48
4180,0,4004568,32
4187,0,4004584,40
4194,0,4004568,32
4201,0,4004596,44
4208,0,4004600,40
4215,0,4004576,48
4222,0,4004568,32
4229,0,4004568,32
4238,0,4004568,32
4253,0,8004568,40
4266,0,4009195,69
