time,stack,heap,heap_extra
0,0,0,0
331,0,472,16
335,0,4568,24
338,0,24568,32
343,0,24576,48
344,0,24576,48
344,0,24576,48
345,0,24568,32
345,0,24576,48
346,0,24568,32
346,0,24576,48
347,0,24568,32
347,0,24568,32
348,0,24580,44
348,0,24568,32
349,0,24576,48
349,0,24576,48
350,0,24568,32
350,0,24568,32
351,0,24576,48
351,0,24724,44
352,0,24568,32
352,0,24568,32
353,0,24576,48
353,0,34568,40
353,0,24608,48
354,0,24568,32
354,0,24580,44
355,0,24568,32
355,0,24568,32
356,0,24576,48
356,0,24568,32
357,0,24588,52
357,0,24576,48
358,0,24568,32
358,0,24588,52
359,0,24568,32
359,0,24568,32
360,0,24576,48
360,0,24588,52
361,0,24568,32
361,0,27068,52
362,0,24568,32
362,0,24576,48
363,0,24568,32
363,0,24580,44
364,0,24568,32
364,0,25192,40
364,0,24568,32
364,0,25816,40
364,0,24568,32
364,0,27068,52
364,0,24568,32
364,0,29568,48
364,0,24568,32
364,0,34568,40
364,0,24568,32
364,0,44568,40
364,0,44568,40
364,0,24568,32
365,0,24632,40
366,0,25104,56
374,0,29200,64
377,0,25104,56
378,0,24632,40
378,0,20536,32
378,0,20064,16
378,0,20000,8
378,0,0,0
