time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,2004568,32
682,0,2004576,48
714,0,2004584,40
746,0,2004596,44
769,0,2004596,44
801,0,2004576,48
817,0,2004576,48
840,0,2004576,48
856,0,2004576,48
875,0,2254568,40
907,0,2004568,32
939,0,2004628,44
955,0,2004600,40
986,0,2004600,40
1002,0,2004568,32
1018,0,2004600,40
1034,0,2004688,48
1057,0,2504568,40
1073,0,2004600,40
1093,0,2004568,32
1121,0,2004584,40
1149,0,2004600,40
1177,0,2004600,40
1205,0,2004568,32
1233,0,2004576,48
1247,0,2004584,40
1285,0,2004584,40
1313,0,2004568,32
1341,0,2004576,48
1369,0,2004568,32
1397,0,2004568,32
1411,0,2012380,52
1437,0,3004568,40
1451,0,2004596,44
1472,0,2004576,48
1500,0,2004568,32
1528,0,2004600,40
1556,0,2004584,40
1584,0,2004576,48
1607,0,2004576,48
1635,0,2004584,40
1663,0,2004584,40
1691,0,2004628,44
1719,0,2004568,32
1747,0,2004576,48
1775,0,2004584,40
1803,0,2004568,32
1824,0,2004584,40
1831,0,2004568,32
1906,0,2004584,40
1913,0,2004576,48
1920,0,2004576,48
1927,0,2004568,32
1934,0,2004568,32
1941,0,2004568,32
1948,0,2004628,44
1955,0,2004568,32
1962,0,2004584,40
1969,0,2004568,32
1976,0,2004576,48
1983,0,2004568,32
1990,0,2004568,32
1997,0,2004584,40
2004,0,2004576,48
2011,0,2004568,32
2018,0,2004576,48
2025,0,2004576,48
2032,0,2004596,44
2039,0,2004584,40
2046,0,2004576,48
2053,0,2004576,48
2060,0,2004568,32
2067,0,2004596,44
2074,0,2004568,32
2081,0,2004576,48
2088,0,2004576,48
2095,0,2004576,48
2102,0,2004600,40
2113,0,2004688,48
2120,0,2004576,48
2127,0,2004568,32
2134,0,2004584,40
2141,0,2004600,40
2148,0,2004584,40
2155,0,2004576,48
2162,0,2004576,48
2169,0,2004584,40
2176,0,2004576,48
2183,0,2004568,32
2190,0,2004600,40
2197,0,2004584,40
2204,0,2004576,48
2216,0,4004568,40
2228,0,2009203,77
