time,stack,heap,heap_extra
0,0,0,0
325,0,472,16
333,0,3004568,32
855,0,3004576,48
887,0,3004580,44
941,0,3004568,32
973,0,3004580,44
1007,0,3192068,44
1054,0,3004568,32
1118,0,3004576,48
1156,0,3004592,48
1220,0,3004576,48
1264,0,3004568,32
1328,0,3004568,32
1392,0,3004568,32
1439,0,3004576,48
1471,0,3004580,44
1504,0,3004580,44
1568,0,3004568,32
1632,0,3004588,52
1688,0,3004580,44
1752,0,3004580,44
1816,0,3004580,44
1880,0,3004568,32
1944,0,3004568,32
1982,0,4504568,40
2030,0,3004568,32
2100,0,3004576,48
2164,0,3004576,48
2228,0,3004568,32
2292,0,3004568,32
2329,0,3004568,32
2393,0,3004592,48
2425,0,3004576,48
2457,0,3004576,48
2489,0,3004588,52
2521,0,3004568,32
2553,0,3004580,44
2602,0,3004568,32
2634,0,3004568,32
2666,0,3004580,44
2698,0,3004568,32
2730,0,3004592,48
2762,0,3004592,48
2794,0,3004568,32
2826,0,3004568,32
2858,0,3004576,48
2890,0,3004580,44
2922,0,3004580,44
2954,0,3004580,44
2962,0,3004576,48
2970,0,3004580,44
2978,0,3004580,44
2986,0,3004568,32
2994,0,3004576,48
3002,0,3004576,48
3015,0,3004576,48
3023,0,3004568,32
3031,0,3004568,32
3039,0,3004568,32
3047,0,3004576,48
3055,0,3004568,32
3063,0,3004568,32
3071,0,3004568,32
3079,0,3004576,48
3087,0,3004568,32
3095,0,3004568,32
3103,0,3004616,40
3111,0,3004576,48
3119,0,3004592,48
3127,0,3004576,48
3135,0,3004576,48
3143,0,3004568,32
3151,0,3004568,32
3159,0,3004576,48
3167,0,3004568,32
3179,0,3004568,32
3194,0,6004568,40
3206,0,3009205,75
