time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,3004568,32
811,0,3004576,48
875,0,3004568,32
909,0,3004576,48
941,0,3004592,48
975,0,3007500,52
1037,0,3004568,32
1069,0,3004568,32
1102,0,3379568,48
1160,0,3004580,44
1192,0,3004592,48
1224,0,3004576,48
1278,0,3004568,32
1334,0,3004580,44
1388,0,3004568,32
1422,0,3004580,44
1452,0,3004580,44
1508,0,3004576,48
1564,0,3004568,32
1613,0,3004580,44
1669,0,3004580,44
1725,0,3004568,32
1781,0,3004576,48
1837,0,3004568,32
1893,0,3004580,44
1936,0,4504568,40
1985,0,3004568,32
2050,0,3004576,48
2106,0,3004576,48
2162,0,3004592,48
2218,0,3004580,44
2274,0,3004592,48
2330,0,3004568,32
2372,0,3004576,48
2428,0,3004612,44
2484,0,3004580,44
2540,0,3004568,32
2596,0,3004568,32
2652,0,3004568,32
2680,0,3004576,48
2722,0,3004580,44
2778,0,3004592,48
2834,0,3004576,48
2890,0,3004568,32
2952,0,3004576,48
3008,0,3004568,32
3036,0,3004576,48
3085,0,3004568,32
3092,0,3004568,32
3099,0,3004612,44
3106,0,3004612,44
3114,0,3004568,32
3124,0,3004568,32
3136,0,6004568,40
3148,0,3009196,68
