time,stack,heap,heap_extra
0,0,0,0
334,0,472,16
338,0,4568,24
341,0,44568,32
350,0,44576,48
351,0,44568,32
352,0,44580,44
353,0,44568,32
354,0,44576,48
355,0,44568,32
356,0,44576,48
357,0,44576,48
358,0,44568,32
359,0,44588,52
360,0,44568,32
361,0,44568,32
362,0,44568,32
363,0,44568,32
364,0,44568,32
365,0,44576,48
366,0,44568,32
367,0,44568,32
368,0,44588,52
369,0,44644,44
370,0,44580,44
371,0,64568,40
372,0,44604,52
373,0,44588,52
374,0,44580,44
375,0,44568,32
376,0,44576,48
377,0,44648,40
378,0,44568,32
379,0,44576,48
380,0,44576,48
381,0,45192,40
382,0,44576,48
383,0,44576,48
384,0,44576,48
385,0,45816,40
386,0,44576,48
387,0,44568,32
388,0,44576,48
389,0,44576,48
390,0,44580,44
391,0,44580,44
392,0,44588,52
393,0,44588,52
394,0,44588,52
395,0,44608,48
396,0,44568,32
397,0,44568,32
397,0,84568,40
399,0,45106,70
407,0,49202,78
410,0,45106,70
