time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,4004568,32
1051,0,4004576,48
1144,0,4004568,32
1244,0,4254568,40
1308,0,4004584,40
1355,0,4004600,40
1429,0,4504568,40
1527,0,4004576,48
1583,0,4004576,48
1652,0,4004584,40
1708,0,4005056,48
1807,0,5004568,40
1863,0,4004584,40
1919,0,4004584,40
1975,0,4004576,48
2031,0,4004596,44
2087,0,4004568,32
2143,0,4004568,32
2199,0,4004576,48
2269,0,4004584,40
2325,0,4004568,32
2381,0,4004568,32
2474,0,4004688,48
2579,0,6004568,40
2628,0,4004568,32
2684,0,4004576,48
2740,0,4004576,48
2796,0,4004576,48
2852,0,4004568,32
2950,0,4004584,40
3035,0,4004584,40
3091,0,4004628,44
3167,0,4004576,48
3223,0,4004576,48
3279,0,4004576,48
3335,0,4004568,32
3419,0,4004568,32
3566,0,4004628,44
3622,0,4004584,40
3678,0,4004812,52
3734,0,4004568,32
3797,0,4004576,48
3853,0,4004576,48
3909,0,4004576,48
3965,0,4004576,48
4021,0,4004600,40
4077,0,4004576,48
4147,0,4004568,32
4154,0,4004688,48
4161,0,4004568,32
4168,0,4004584,40
4175,0,4004584,40
4182,0,4004568,32
4190,0,4004568,32
4207,0,8004568,40
4221,0,4009195,69
