time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
327,0,4568,24
330,0,124568,32
353,0,124576,48
357,0,124568,32
361,0,124580,44
363,0,124568,32
365,0,124568,32
367,0,124568,32
369,0,139568,48
371,0,124580,44
373,0,124568,32
375,0,124568,32
377,0,124568,32
379,0,124568,32
381,0,124580,44
383,0,124584,40
385,0,124580,44
387,0,124576,48
389,0,124568,32
391,0,124804,44
393,0,124576,48
395,0,124568,32
397,0,124568,32
399,0,124568,32
401,0,124576,48
403,0,124568,32
405,0,124576,48
407,0,124684,52
409,0,124568,32
411,0,124568,32
413,0,184568,40
415,0,124568,32
417,0,124584,40
419,0,124576,48
421,0,124568,32
423,0,124576,48
425,0,124576,48
427,0,124580,44
429,0,124568,32
431,0,124568,32
433,0,124568,32
436,0,124568,32
439,0,124576,48
441,0,124624,48
443,0,124568,32
445,0,124596,44
447,0,124576,48
450,0,124596,44
452,0,124568,32
452,0,244568,40
454,0,125099,61
463,0,129195,69
466,0,125099,61
