time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,24568,32
332,0,24576,48
333,0,24576,48
333,0,24580,44
334,0,24568,32
334,0,24588,52
335,0,24568,32
335,0,24576,48
336,0,24568,32
336,0,24580,44
337,0,24568,32
337,0,24588,52
338,0,24568,32
338,0,24576,48
339,0,24568,32
339,0,24588,52
340,0,24568,32
340,0,24568,32
341,0,24588,52
341,0,24580,44
342,0,24568,32
342,0,34568,40
342,0,24568,32
343,0,24588,52
343,0,24568,32
344,0,24580,44
344,0,24576,48
345,0,24568,32
345,0,24608,48
346,0,24568,32
346,0,24880,48
347,0,24568,32
347,0,24568,32
348,0,24576,48
348,0,24576,48
349,0,24568,32
349,0,24724,44
350,0,24568,32
350,0,24568,32
351,0,24576,48
351,0,24576,48
352,0,24568,32
352,0,24576,48
353,0,24568,32
353,0,25192,40
353,0,24568,32
353,0,25816,40
353,0,24568,32
353,0,27068,52
353,0,24568,32
353,0,29568,48
353,0,24568,32
353,0,34568,40
353,0,24568,32
353,0,44568,40
353,0,44568,40
353,0,24568,32
354,0,24633,55
355,0,25105,71
363,0,29201,79
366,0,25105,71
366,0,24633,55
366,0,20537,47
366,0,20065,31
366,0,20000,8
366,0,0,0
