time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,2004568,32
674,0,2004576,48
706,0,2004576,48
738,0,2004568,32
778,0,2129568,48
810,0,2004568,32
836,0,2004576,48
868,0,2004584,40
900,0,2004568,32
932,0,2004568,32
964,0,2004568,32
996,0,2004568,32
1028,0,2004576,48
1060,0,2005056,48
1098,0,2004568,32
1154,0,2004568,32
1210,0,2004568,32
1245,0,2004584,40
1274,0,2004584,40
1304,0,2004628,44
1360,0,2004568,32
1388,0,2004596,44
1422,0,3004568,40
1457,0,2004576,48
1513,0,2004584,40
1541,0,2004568,32
1569,0,2004568,32
1597,0,2004576,48
1625,0,2004568,32
1653,0,2004628,44
1681,0,2004576,48
1709,0,2004600,40
1737,0,2004568,32
1765,0,2004568,32
1793,0,2004596,44
1835,0,2004576,48
1901,0,2004584,40
1929,0,2004568,32
1957,0,2004584,40
1985,0,2004584,40
2013,0,2004576,48
2041,0,2004568,32
2069,0,2004568,32
2113,0,2004688,48
2141,0,2004576,48
2169,0,2004568,32
2197,0,2004576,48
2225,0,4004568,40
2238,0,2009206,74
