time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,4004568,32
1044,0,4004576,48
1108,0,4004568,32
1199,0,4004576,48
1263,0,4004568,32
1345,0,4004600,40
1409,0,4004576,48
1496,0,4004600,40
1552,0,4004576,48
1648,0,4004584,40
1704,0,4004576,48
1760,0,4004568,32
1835,0,4004568,32
1891,0,4004600,40
1970,0,4004576,48
2026,0,4004600,40
2082,0,4004576,48
2138,0,4004568,32
2194,0,4004576,48
2266,0,4004584,40
2322,0,4004568,32
2378,0,4004600,40
2470,0,4004688,48
2526,0,4004568,32
2573,0,6004568,40
2664,0,4004584,40
2720,0,4004576,48
2776,0,4004576,48
2832,0,4004576,48
2888,0,4004600,40
2958,0,4004576,48
3014,0,4004596,44
3070,0,4004576,48
3157,0,4004576,48
3213,0,4004584,40
3312,0,4004584,40
3410,0,4004576,48
3551,0,4004628,44
3607,0,4004692,44
3663,0,4004568,32
3719,0,4004576,48
3796,0,4004692,44
3839,0,4004568,32
3895,0,4004576,48
3951,0,4004576,48
4007,0,4004576,48
4091,0,4004584,40
4149,0,4004568,32
4156,0,4004576,48
4163,0,4004568,32
4170,0,4004576,48
4178,0,4004568,32
4195,0,8004568,40
4208,0,4009203,77
