time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,124568,32
348,0,124576,48
352,0,124576,48
356,0,124580,44
360,0,124576,48
362,0,124576,48
364,0,124580,44
366,0,124576,48
368,0,124600,40
370,0,124576,48
372,0,124568,32
374,0,124576,48
376,0,124576,48
378,0,124576,48
380,0,124596,44
382,0,154568,40
384,0,124684,52
386,0,124568,32
388,0,124568,32
390,0,124576,48
392,0,124568,32
394,0,124580,44
396,0,124576,48
398,0,124580,44
400,0,124576,48
402,0,124576,48
404,0,124568,32
406,0,124568,32
408,0,184568,40
410,0,124576,48
412,0,124568,32
414,0,124568,32
416,0,124580,44
418,0,124684,52
420,0,124600,40
422,0,124580,44
424,0,124584,40
426,0,124568,32
428,0,124576,48
430,0,124568,32
432,0,124580,44
434,0,124576,48
436,0,124596,44
438,0,124568,32
440,0,124584,40
442,0,124576,48
444,0,124576,48
446,0,124628,44
448,0,124596,44
449,0,244568,40
459,0,129195,69
462,0,125099,61
