time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
328,0,2004568,32
679,0,2004576,48
711,0,2004600,40
743,0,2004568,32
759,0,2004600,40
779,0,2004568,32
810,0,2004576,48
832,0,2004568,32
848,0,2004568,32
878,0,2004568,32
910,0,2004576,48
942,0,2004584,40
974,0,2004584,40
992,0,2004600,40
1024,0,2004600,40
1056,0,2004568,32
1072,0,2004628,44
1092,0,2004568,32
1124,0,2004584,40
1156,0,2004576,48
1188,0,2004568,32
1220,0,2004584,40
1252,0,2004580,44
1291,0,2004584,40
1323,0,2004628,44
1355,0,2004568,32
1387,0,2004584,40
1419,0,2004576,48
1441,0,3004568,40
1473,0,2004576,48
1505,0,2004600,40
1537,0,2004600,40
1569,0,2004584,40
1585,0,2004576,48
1612,0,2004576,48
1644,0,2004596,44
1676,0,2004576,48
1708,0,2004568,32
1740,0,2004568,32
1772,0,2004568,32
1804,0,2004584,40
1836,0,2004568,32
1909,0,2004584,40
1925,0,2004576,48
1941,0,2004568,32
1957,0,2004576,48
1973,0,2004568,32
1989,0,2004576,48
1997,0,2004576,48
2005,0,2004576,48
2013,0,2004568,32
2021,0,2004576,48
2029,0,2004600,40
2037,0,2004568,32
2045,0,2004576,48
2053,0,2004576,48
2061,0,2004568,32
2069,0,2004576,48
2077,0,2004584,40
2085,0,2004568,32
2093,0,2004688,48
2101,0,2004584,40
2109,0,2004576,48
2118,0,2004688,48
2126,0,2004576,48
2134,0,2004576,48
2142,0,2004568,32
2150,0,2004600,40
2158,0,2004576,48
2166,0,2004568,32
2174,0,2004632,40
2182,0,2004568,32
2190,0,2004568,32
2198,0,2004568,32
2206,0,2004584,40
2214,0,2004568,32
2222,0,4004568,40
2234,0,2009197,67
