time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,2004568,32
646,0,2004576,48
678,0,2004568,32
709,0,2067068,52
743,0,2004568,32
770,0,2004576,48
809,0,2004576,48
847,0,2254568,40
879,0,2004568,32
911,0,2004568,32
947,0,2004600,40
978,0,2004584,40
1010,0,2004628,44
1046,0,2004580,44
1100,0,2004568,32
1156,0,2004568,32
1212,0,2004568,32
1240,0,2004576,48
1274,0,2004584,40
1302,0,2004568,32
1330,0,2004580,44
1358,0,2004568,32
1386,0,2004568,32
1431,0,3004568,40
1459,0,2004576,48
1487,0,2004576,48
1515,0,2004568,32
1543,0,2004812,52
1571,0,2004576,48
1599,0,2004692,44
1627,0,2004568,32
1655,0,2004584,40
1683,0,2004568,32
1711,0,2004576,48
1739,0,2004568,32
1788,0,2004568,32
1816,0,2004584,40
1844,0,2004568,32
1919,0,2004584,40
1947,0,2004576,48
1975,0,2004568,32
2003,0,2004576,48
2031,0,2004692,44
2059,0,2004628,44
2087,0,2004596,44
2131,0,2004688,48
2159,0,2004568,32
2208,0,2004576,48
2215,0,2004568,32
2222,0,2004568,32
2229,0,2004568,32
2236,0,2004568,32
2244,0,4004568,40
2255,0,2009197,67
