time,stack,heap,heap_extra
0,0,0,0
332,0,472,16
336,0,4568,24
339,0,8568,32
342,0,8576,48
343,0,8576,48
343,0,8584,40
344,0,8568,32
344,0,10568,40
344,0,8576,48
345,0,8568,32
345,0,8568,32
346,0,8600,40
346,0,8568,32
346,0,8600,40
346,0,8568,32
346,0,8632,40
346,0,8568,32
346,0,8576,48
346,0,8568,32
346,0,8576,48
346,0,8568,32
346,0,8584,40
346,0,8568,32
346,0,8576,48
346,0,8568,32
346,0,8576,48
346,0,8568,32
346,0,8584,40
346,0,8568,32
346,0,8600,40
346,0,8568,32
346,0,8576,48
346,0,8568,32
346,0,8576,48
346,0,8568,32
346,0,8584,40
346,0,8568,32
346,0,8576,48
346,0,8568,32
346,0,8580,44
346,0,8568,32
346,0,8596,44
346,0,8568,32
346,0,8628,44
346,0,8568,32
346,0,8692,44
346,0,8568,32
346,0,8816,48
346,0,8568,32
346,0,9068,52
346,0,8568,32
346,0,9568,48
346,0,8568,32
346,0,10568,40
346,0,8568,32
346,0,12568,40
346,0,12568,40
346,0,8568,32
347,0,8636,52
348,0,9108,68
354,0,13204,76
357,0,13204,76
357,0,9108,68
358,0,8636,52
358,0,4540,44
358,0,4068,28
358,0,4000,8
358,0,0,0
