time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,3004568,32
857,0,3004576,48
921,0,3004576,48
958,0,3004576,48
990,0,3004576,48
1032,0,3004568,32
1096,0,3004576,48
1128,0,3004568,32
1175,0,3004576,48
1239,0,3004576,48
1271,0,3004568,32
1325,0,3004592,48
1381,0,3004576,48
1438,0,3004592,48
1474,0,3004580,44
1504,0,3004580,44
1560,0,3004568,32
1616,0,3004592,48
1665,0,3004576,48
1721,0,3004568,32
1777,0,3004580,44
1833,0,3004576,48
1889,0,3004936,40
1945,0,3004580,44
1973,0,4504568,40
2022,0,3004568,32
2093,0,3004576,48
2149,0,3004568,32
2205,0,3004576,48
2261,0,3004568,32
2302,0,3004616,40
2358,0,3004576,48
2386,0,3004576,48
2435,0,3004616,40
2491,0,3004568,32
2547,0,3004660,44
2583,0,3004568,32
2639,0,3004568,32
2695,0,3004568,32
2751,0,3004656,48
2786,0,3004616,40
2842,0,3004576,48
2898,0,3004580,44
2926,0,3004580,44
2975,0,3004580,44
3031,0,3004568,32
3087,0,3004580,44
3144,0,3004568,32
3156,0,6004568,40
3169,0,3009203,77
