time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
328,0,4568,24
331,0,44568,32
340,0,44576,48
341,0,44580,44
342,0,44580,44
343,0,44568,32
344,0,44568,32
345,0,44568,32
346,0,44588,52
347,0,44568,32
348,0,44576,48
349,0,44568,32
350,0,44568,32
351,0,44576,48
352,0,44568,32
353,0,44568,32
354,0,44644,44
355,0,44580,44
356,0,44568,32
357,0,44580,44
358,0,44568,32
359,0,44576,48
360,0,44568,32
361,0,64568,40
362,0,44576,48
363,0,44648,40
364,0,44576,48
365,0,44584,40
366,0,44568,32
367,0,44568,32
368,0,44568,32
369,0,44568,32
370,0,44568,32
371,0,44568,32
372,0,44580,44
373,0,44608,48
374,0,44588,52
375,0,44580,44
376,0,44568,32
377,0,44588,52
378,0,44568,32
379,0,44580,44
380,0,44588,52
381,0,44576,48
382,0,44568,32
383,0,44568,32
384,0,44588,52
385,0,44576,48
386,0,44568,32
386,0,84568,40
387,0,44634,54
388,0,45106,70
396,0,49202,78
399,0,45106,70
