time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,3004568,32
857,0,3004576,48
889,0,3004568,32
951,0,3004568,32
983,0,3004568,32
1018,0,3004588,52
1070,0,3004568,32
1102,0,3004588,52
1134,0,3004580,44
1185,0,3004580,44
1217,0,3004568,32
1249,0,3004568,32
1291,0,3005300,44
1347,0,3004576,48
1409,0,3754568,40
1463,0,3004580,44
1493,0,3004580,44
1549,0,3004568,32
1605,0,3004588,52
1654,0,3004752,48
1710,0,3004592,48
1766,0,3004568,32
1822,0,3004576,48
1878,0,3004588,52
1934,0,3004580,44
1962,0,4504568,40
2011,0,3004568,32
2077,0,3004576,48
2133,0,3004580,44
2189,0,3004616,40
2245,0,3004580,44
2298,0,3004616,40
2354,0,3004580,44
2417,0,3004580,44
2473,0,3004588,52
2529,0,3004568,32
2585,0,3004576,48
2641,0,3004576,48
2697,0,3004656,48
2725,0,3004580,44
2767,0,3004576,48
2823,0,3004612,44
2879,0,3004580,44
2935,0,3004580,44
2969,0,3004576,48
3025,0,3005300,44
3081,0,3004580,44
3127,0,6004568,40
3134,0,3005101,59
3142,0,3009197,67
