time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1024,0,4004576,48
1088,0,4004568,32
1140,0,4004596,44
1197,0,4004568,32
1250,0,4254568,40
1314,0,4004568,32
1363,0,4004600,40
1436,0,4504568,40
1522,0,4004600,40
1578,0,4004568,32
1665,0,4004584,40
1721,0,4004576,48
1822,0,5004568,40
1878,0,4004584,40
1934,0,4004576,48
1993,0,4004576,48
2049,0,4004568,32
2105,0,4004576,48
2161,0,4004576,48
2224,0,4004584,40
2292,0,4004584,40
2348,0,4004576,48
2404,0,4004568,32
2499,0,4004688,48
2602,0,6004568,40
2707,0,4004576,48
2763,0,4004580,44
2819,0,4004568,32
2875,0,4004568,32
2973,0,4004568,32
3029,0,4004600,40
3085,0,4004584,40
3193,0,4004576,48
3249,0,4004584,40
3326,0,4004568,32
3382,0,4004568,32
3452,0,4004584,40
3592,0,4004628,44
3648,0,4004568,32
3704,0,4004576,48
3809,0,4004568,32
3865,0,4004692,44
3921,0,4004600,40
3977,0,4004568,32
4033,0,4004568,32
4089,0,4004584,40
4159,0,4004568,32
4166,0,4004568,32
4173,0,4004584,40
4180,0,4004584,40
4187,0,4004584,40
4194,0,4004568,32
4201,0,4004584,40
4208,0,4004568,32
4215,0,4004584,40
4222,0,4004580,44
4229,0,4004584,40
4239,0,4004568,32
4246,0,4004568,32
4259,0,8004568,40
4272,0,4009207,73
