time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,2004568,32
682,0,2004576,48
714,0,2004628,44
743,0,2067068,52
759,0,2004568,32
778,0,2004568,32
810,0,2004568,32
839,0,2004576,48
855,0,2004576,48
881,0,2004568,32
913,0,2004584,40
929,0,2004576,48
945,0,2004568,32
969,0,2004568,32
985,0,2004600,40
1001,0,2004596,44
1017,0,2004584,40
1033,0,2004576,48
1049,0,2004568,32
1065,0,2004568,32
1081,0,2004568,32
1107,0,2004568,32
1135,0,2004568,32
1163,0,2004584,40
1191,0,2004576,48
1219,0,2004596,44
1247,0,2004576,48
1282,0,2004584,40
1310,0,2004576,48
1338,0,2004580,44
1366,0,2004568,32
1394,0,2004568,32
1408,0,2004576,48
1430,0,3004568,40
1458,0,2004568,32
1486,0,2004584,40
1514,0,2004576,48
1542,0,2004568,32
1570,0,2004568,32
1600,0,2004576,48
1628,0,2004576,48
1656,0,2004584,40
1684,0,2004596,44
1712,0,2004584,40
1740,0,2004568,32
1768,0,2004596,44
1796,0,2004580,44
1824,0,2004584,40
1831,0,2004568,32
1902,0,2004584,40
1909,0,2004576,48
1916,0,2004568,32
1923,0,2004576,48
1930,0,2004568,32
1937,0,2004584,40
1944,0,2004568,32
1951,0,2004568,32
1958,0,2004568,32
1965,0,2004576,48
1972,0,2004692,44
1979,0,2004584,40
1986,0,2004576,48
1993,0,2004584,40
2000,0,2004576,48
2007,0,2004576,48
2014,0,2004576,48
2021,0,2004568,32
2028,0,2004568,32
2035,0,2004576,48
2042,0,2004576,48
2049,0,2004576,48
2056,0,2004600,40
2063,0,2004576,48
2070,0,2004576,48
2077,0,2004580,44
2084,0,2004568,32
2091,0,2004568,32
2098,0,2004568,32
2107,0,2004688,48
2114,0,2004576,48
2121,0,2004576,48
2128,0,2004568,32
2135,0,2004576,48
2142,0,2004628,44
2149,0,2004576,48
2156,0,2004568,32
2163,0,2004584,40
2170,0,2004568,32
2177,0,2004568,32
2184,0,2004568,32
2191,0,2004584,40
2198,0,2004600,40
2205,0,2004568,32
2211,0,4004568,40
2223,0,2009203,77
