time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,244568,32
371,0,244576,48
375,0,244628,44
379,0,244568,32
381,0,244584,40
383,0,244568,32
385,0,244584,40
387,0,259568,48
389,0,244584,40
391,0,244804,44
393,0,244568,32
395,0,244568,32
397,0,244628,44
399,0,244568,32
401,0,244576,48
403,0,244568,32
405,0,244596,44
407,0,244596,44
409,0,244568,32
411,0,244576,48
413,0,244576,48
415,0,244568,32
417,0,244568,32
419,0,244596,44
421,0,244576,48
423,0,244568,32
425,0,244568,32
427,0,244576,48
430,0,304568,40
432,0,244568,32
434,0,244576,48
436,0,244568,32
438,0,244576,48
440,0,244568,32
442,0,244576,48
444,0,244568,32
446,0,244568,32
448,0,244576,48
450,0,244568,32
452,0,244568,32
454,0,244576,48
456,0,244576,48
458,0,244576,48
460,0,244568,32
462,0,244568,32
464,0,244580,44
466,0,244568,32
468,0,244576,48
470,0,364568,40
472,0,244568,32
474,0,244568,32
476,0,244568,32
478,0,244628,44
480,0,244568,32
482,0,244568,32
484,0,244596,44
486,0,244576,48
488,0,244576,48
490,0,244568,32
492,0,244568,32
494,0,244568,32
496,0,244576,48
498,0,244576,48
500,0,244576,48
502,0,244568,32
504,0,244568,32
506,0,244568,32
508,0,244576,48
510,0,244568,32
512,0,244568,32
514,0,244584,40
516,0,244568,32
518,0,244576,48
520,0,244576,48
525,0,244684,52
527,0,244684,52
529,0,244576,48
531,0,244584,40
533,0,244576,48
535,0,244576,48
537,0,244568,32
539,0,244576,48
541,0,244584,40
543,0,244568,32
545,0,244568,32
547,0,244568,32
549,0,244576,48
551,0,244568,32
553,0,244568,32
554,0,484568,40
556,0,245109,67
564,0,249205,75
567,0,245109,67
