time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
325,0,404568,32
412,0,404576,48
420,0,404568,32
428,0,404568,32
432,0,404580,44
436,0,404568,32
440,0,429568,48
444,0,404568,32
448,0,404576,48
452,0,404576,48
456,0,404568,32
460,0,404576,48
464,0,404568,32
468,0,404568,32
472,0,404568,32
476,0,404568,32
480,0,404576,48
484,0,404580,44
488,0,404576,48
492,0,404568,32
498,0,504568,40
502,0,404568,32
506,0,404592,48
510,0,404568,32
514,0,404576,48
518,0,404576,48
522,0,404576,48
526,0,404576,48
530,0,404576,48
534,0,404580,44
538,0,404580,44
542,0,404596,44
546,0,404580,44
550,0,404568,32
554,0,404664,40
558,0,404580,44
564,0,404592,48
567,0,604568,40
571,0,404580,44
575,0,404568,32
579,0,404576,48
583,0,404568,32
587,0,404568,32
591,0,404568,32
595,0,404568,32
599,0,404576,48
603,0,404576,48
609,0,404576,48
612,0,404592,48
615,0,404580,44
618,0,404568,32
621,0,404568,32
624,0,404576,48
627,0,404568,32
630,0,404616,40
633,0,404568,32
636,0,404576,48
639,0,404580,44
642,0,404592,48
645,0,404596,44
648,0,404584,40
651,0,404568,32
654,0,404580,44
657,0,404576,48
660,0,404580,44
663,0,404568,32
666,0,404568,32
669,0,404568,32
672,0,404580,44
675,0,404568,32
678,0,404568,32
681,0,404580,44
684,0,404576,48
687,0,404576,48
690,0,404576,48
693,0,404580,44
696,0,404568,32
699,0,404580,44
713,0,404580,44
716,0,404576,48
719,0,404568,32
721,0,804568,40
731,0,409206,74
734,0,405110,66
