time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,2004568,32
680,0,2004576,48
712,0,2004576,48
744,0,2004692,44
760,0,2004568,32
785,0,2129568,48
812,0,2004576,48
839,0,2004576,48
871,0,2004584,40
903,0,2004576,48
935,0,2004568,32
951,0,2004688,48
971,0,2004600,40
1001,0,2004576,48
1033,0,2004568,32
1065,0,2004568,32
1097,0,2004576,48
1129,0,2004600,40
1161,0,2004600,40
1193,0,2004584,40
1225,0,2004576,48
1249,0,2004568,32
1281,0,2004584,40
1313,0,2004628,44
1345,0,2004584,40
1377,0,2004568,32
1409,0,2004568,32
1429,0,3004568,40
1461,0,2004568,32
1493,0,2004584,40
1525,0,2004596,44
1557,0,2004568,32
1589,0,2004576,48
1621,0,2004576,48
1653,0,2004568,32
1685,0,2004568,32
1717,0,2004568,32
1749,0,2004568,32
1765,0,2004576,48
1781,0,2004576,48
1802,0,2004576,48
1818,0,2004568,32
1842,0,2004568,32
1910,0,2004584,40
1926,0,2004576,48
1942,0,2004568,32
1958,0,2004576,48
1974,0,2004584,40
1982,0,2004576,48
1990,0,2004576,48
1998,0,2004576,48
2006,0,2004568,32
2014,0,2004596,44
2022,0,2004600,40
2030,0,2004568,32
2038,0,2004576,48
2046,0,2004576,48
2054,0,2004568,32
2062,0,2004576,48
2070,0,2004568,32
2078,0,2004584,40
2086,0,2004568,32
2094,0,2004576,48
2102,0,2004576,48
2110,0,2004812,52
2120,0,2004688,48
2128,0,2004576,48
2136,0,2004568,32
2144,0,2004576,48
2152,0,2004576,48
2160,0,2004568,32
2168,0,2004584,40
2176,0,2004576,48
2184,0,2004568,32
2192,0,2004584,40
2200,0,2004568,32
2208,0,2004692,44
2217,0,2004568,32
2229,0,4004568,40
2240,0,2009205,75
