time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
326,0,4568,24
329,0,124568,32
351,0,124576,48
355,0,124576,48
359,0,124568,32
361,0,124576,48
363,0,124568,32
365,0,124576,48
367,0,139568,48
369,0,124688,48
371,0,128320,48
373,0,124624,48
375,0,124568,32
377,0,124584,40
379,0,124576,48
381,0,124568,32
383,0,124684,52
385,0,124568,32
387,0,124568,32
389,0,124596,44
391,0,128320,48
393,0,124568,32
395,0,124576,48
397,0,124624,48
399,0,124576,48
401,0,124568,32
403,0,124576,48
405,0,124568,32
407,0,124580,44
409,0,124576,48
411,0,184568,40
413,0,124600,40
415,0,124568,32
417,0,124596,44
419,0,124568,32
421,0,124576,48
423,0,124576,48
425,0,124580,44
427,0,124576,48
429,0,124568,32
431,0,124576,48
433,0,124568,32
435,0,124584,40
437,0,124576,48
439,0,124584,40
441,0,124568,32
443,0,124584,40
446,0,124576,48
448,0,124576,48
450,0,124568,32
452,0,124580,44
454,0,124584,40
455,0,244568,40
457,0,125099,61
465,0,129195,69
468,0,125099,61
