time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,124568,32
349,0,124576,48
353,0,124568,32
357,0,124576,48
359,0,124568,32
361,0,124568,32
363,0,124568,32
365,0,124596,44
367,0,124568,32
369,0,124584,40
371,0,124580,44
373,0,124576,48
375,0,124576,48
377,0,124568,32
379,0,124576,48
381,0,124628,44
383,0,124568,32
385,0,124576,48
387,0,124568,32
389,0,124576,48
391,0,124568,32
393,0,124568,32
395,0,124568,32
397,0,124576,48
399,0,124600,40
401,0,124576,48
403,0,124580,44
405,0,124576,48
407,0,124568,32
409,0,184568,40
411,0,124580,44
413,0,124568,32
415,0,124584,40
417,0,124568,32
419,0,124576,48
421,0,124568,32
423,0,124584,40
425,0,124568,32
427,0,124600,40
429,0,124568,32
432,0,124576,48
435,0,124576,48
437,0,124568,32
439,0,124568,32
441,0,124584,40
443,0,124584,40
446,0,124568,32
448,0,124568,32
449,0,244568,40
459,0,129193,71
462,0,125097,63
