time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,4004568,32
1056,0,4004576,48
1145,0,4004580,44
1244,0,4004576,48
1302,0,4004576,48
1374,0,4004568,32
1424,0,4004584,40
1488,0,4004576,48
1586,0,4004568,32
1663,0,4004580,44
1753,0,4004568,32
1865,0,5004568,40
1921,0,4004816,48
1977,0,4004576,48
2033,0,4004576,48
2089,0,4004568,32
2145,0,4004568,32
2201,0,4004568,32
2271,0,4004576,48
2342,0,4004584,40
2398,0,4004568,32
2454,0,4004568,32
2553,0,4004688,48
2658,0,6004568,40
2714,0,4004576,48
2770,0,4004568,32
2826,0,4004568,32
2882,0,4004568,32
2938,0,4004576,48
3008,0,4004576,48
3064,0,4004576,48
3120,0,4004568,32
3176,0,4004580,44
3242,0,4004576,48
3298,0,4004576,48
3361,0,4004584,40
3417,0,4004584,40
3494,0,4004568,32
3644,0,4004628,44
3700,0,4004568,32
3756,0,4004584,40
3854,0,4004568,32
3910,0,4004576,48
3966,0,4004568,32
4022,0,4004576,48
4078,0,4004568,32
4134,0,4004584,40
4204,0,4004568,32
4211,0,4004584,40
4219,0,4004584,40
4226,0,4004596,44
4233,0,4004576,48
4240,0,4004576,48
4247,0,4004584,40
4254,0,4004568,32
4261,0,4004568,32
4270,0,4004568,32
4281,0,8004568,40
4294,0,4009198,66
