time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
323,0,4568,24
326,0,44568,32
335,0,44576,48
336,0,44568,32
337,0,44568,32
338,0,44576,48
339,0,44568,32
340,0,44584,40
341,0,44588,52
342,0,44580,44
343,0,44576,48
344,0,44580,44
345,0,44608,48
346,0,44568,32
347,0,44568,32
348,0,44576,48
349,0,44568,32
350,0,44568,32
351,0,44588,52
352,0,44576,48
353,0,44568,32
354,0,44580,44
355,0,44568,32
356,0,64568,40
357,0,44576,48
358,0,44568,32
359,0,44576,48
360,0,44584,40
361,0,44568,32
362,0,44576,48
363,0,44576,48
364,0,45192,40
365,0,44568,32
366,0,44568,32
367,0,44576,48
368,0,44568,32
369,0,44568,32
370,0,44576,48
371,0,44576,48
372,0,44588,52
373,0,44568,32
374,0,44568,32
375,0,44608,48
376,0,44576,48
377,0,44588,52
378,0,44568,32
379,0,44576,48
380,0,44576,48
381,0,44576,48
381,0,84568,40
382,0,44625,47
383,0,45097,63
391,0,49193,71
394,0,45097,63
