time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
330,0,2004568,32
668,0,2004576,48
700,0,2004580,44
731,0,2067068,52
747,0,2004568,32
764,0,2004568,32
789,0,2004568,32
819,0,2004576,48
851,0,2004568,32
876,0,2004576,48
908,0,2004568,32
940,0,2004568,32
972,0,2004600,40
1004,0,2004576,48
1036,0,2004812,52
1052,0,2004584,40
1080,0,2004584,40
1112,0,2004600,40
1144,0,2005544,40
1176,0,2004692,44
1208,0,2004568,32
1232,0,2004568,32
1269,0,2004584,40
1301,0,2004584,40
1333,0,2004568,32
1365,0,2004584,40
1397,0,2004584,40
1417,0,3004568,40
1449,0,2004568,32
1481,0,2004600,40
1505,0,2004568,32
1537,0,2004568,32
1569,0,2004576,48
1601,0,2004576,48
1633,0,2004568,32
1665,0,2004568,32
1697,0,2004568,32
1729,0,2004568,32
1761,0,2004576,48
1777,0,2004584,40
1793,0,2004568,32
1817,0,2004576,48
1888,0,2004584,40
1904,0,2004692,44
1920,0,2004576,48
1936,0,2004584,40
1952,0,2004568,32
1968,0,2004584,40
1976,0,2004576,48
1984,0,2004568,32
1992,0,2004568,32
2000,0,2004568,32
2008,0,2004568,32
2016,0,2004628,44
2024,0,2004568,32
2032,0,2004568,32
2040,0,2004600,40
2048,0,2004568,32
2056,0,2004568,32
2064,0,2004568,32
2072,0,2004596,44
2080,0,2004584,40
2092,0,2004688,48
2100,0,2004576,48
2108,0,2004600,40
2116,0,2004576,48
2124,0,2004628,44
2132,0,2004584,40
2140,0,2004568,32
2148,0,2004584,40
2156,0,2004584,40
2164,0,2004568,32
2172,0,2004584,40
2180,0,2004576,48
2193,0,4004568,40
2204,0,2009194,70
