time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
329,0,4568,24
334,0,244568,32
379,0,244576,48
383,0,244568,32
385,0,244568,32
387,0,244568,32
389,0,244568,32
391,0,244568,32
393,0,244584,40
395,0,259568,48
397,0,244568,32
399,0,244568,32
401,0,244568,32
403,0,244576,48
405,0,244568,32
407,0,244568,32
409,0,244624,48
411,0,244576,48
413,0,244580,44
415,0,244596,44
417,0,244576,48
419,0,244568,32
421,0,244600,40
423,0,244576,48
425,0,244628,44
427,0,244568,32
429,0,244568,32
431,0,244600,40
433,0,244568,32
435,0,244568,32
438,0,304568,40
440,0,244568,32
442,0,244568,32
444,0,244576,48
446,0,244684,52
448,0,244576,48
450,0,244576,48
452,0,244568,32
454,0,244568,32
456,0,244568,32
458,0,244576,48
460,0,244584,40
463,0,244596,44
465,0,244576,48
467,0,244568,32
469,0,244568,32
471,0,244684,52
474,0,244568,32
476,0,244568,32
478,0,244580,44
480,0,364568,40
482,0,244576,48
484,0,244576,48
486,0,244568,32
488,0,244568,32
490,0,244568,32
492,0,244628,44
494,0,244576,48
496,0,244628,44
498,0,244568,32
500,0,244568,32
502,0,244568,32
504,0,244568,32
506,0,244568,32
508,0,244568,32
510,0,244596,44
512,0,244568,32
514,0,244568,32
516,0,244600,40
518,0,244576,48
520,0,244568,32
522,0,244580,44
524,0,244600,40
526,0,244568,32
528,0,244576,48
530,0,244576,48
537,0,244684,52
539,0,244568,32
541,0,244580,44
543,0,244576,48
545,0,244568,32
547,0,244584,40
549,0,244576,48
551,0,245036,52
553,0,244584,40
555,0,244568,32
557,0,244584,40
559,0,244568,32
561,0,244568,32
563,0,244576,48
565,0,244568,32
566,0,484568,40
568,0,245099,61
576,0,249195,69
579,0,245099,61
