time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
322,0,4568,24
325,0,124568,32
348,0,124576,48
352,0,124568,32
354,0,124580,44
356,0,124584,40
358,0,124568,32
360,0,124584,40
362,0,124568,32
364,0,139568,48
366,0,124568,32
368,0,124568,32
370,0,124576,48
372,0,124596,44
374,0,124576,48
376,0,124576,48
378,0,124568,32
380,0,124568,32
382,0,124576,48
384,0,124576,48
386,0,154568,40
388,0,124568,32
390,0,124596,44
392,0,124568,32
394,0,124568,32
396,0,124596,44
398,0,124576,48
400,0,124580,44
402,0,124628,44
404,0,124628,44
406,0,124596,44
409,0,184568,40
411,0,124568,32
413,0,124576,48
415,0,124600,40
417,0,124568,32
419,0,124576,48
421,0,124804,44
423,0,124580,44
425,0,124568,32
427,0,124568,32
429,0,124568,32
431,0,124584,40
433,0,124576,48
435,0,124576,48
437,0,124596,44
439,0,124584,40
442,0,124568,32
444,0,124568,32
446,0,124580,44
448,0,124568,32
448,0,244568,40
450,0,125106,70
458,0,129202,78
461,0,125106,70
