time,stack,heap,heap_extra
0,0,0,0
338,0,472,16
342,0,4568,24
345,0,8568,32
347,0,8576,48
348,0,8576,48
348,0,8816,48
349,0,8568,32
349,0,8584,40
350,0,8568,32
350,0,10568,40
350,0,8584,40
351,0,8568,32
351,0,8576,48
352,0,8568,32
352,0,8568,32
352,0,8632,40
352,0,8568,32
352,0,8576,48
352,0,8568,32
352,0,8576,48
352,0,8568,32
352,0,8584,40
352,0,8568,32
352,0,8576,48
352,0,8568,32
352,0,8576,48
352,0,8568,32
352,0,8584,40
352,0,8568,32
352,0,8600,40
352,0,8568,32
352,0,8576,48
352,0,8568,32
352,0,8576,48
352,0,8568,32
352,0,8584,40
352,0,8568,32
352,0,8576,48
352,0,8568,32
352,0,8580,44
352,0,8568,32
352,0,8596,44
352,0,8568,32
352,0,8628,44
352,0,8568,32
352,0,8692,44
352,0,8568,32
352,0,8816,48
352,0,8568,32
352,0,9068,52
352,0,8568,32
352,0,9568,48
352,0,8568,32
352,0,10568,40
352,0,8568,32
352,0,12568,40
352,0,12568,40
352,0,8568,32
352,0,8626,46
353,0,9098,62
359,0,13194,70
362,0,13194,70
362,0,9098,62
363,0,8626,46
363,0,4530,38
363,0,4058,22
363,0,4000,8
363,0,0,0
