time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,2004568,32
646,0,2004576,48
678,0,2004580,44
710,0,2004576,48
741,0,2004568,32
757,0,2004568,32
780,0,2004576,48
807,0,2004576,48
823,0,2004576,48
851,0,2004568,32
883,0,2004584,40
915,0,2004568,32
931,0,2004568,32
958,0,2004600,40
990,0,2004568,32
1022,0,2004576,48
1048,0,2504568,40
1080,0,2004568,32
1112,0,2004584,40
1144,0,2004576,48
1176,0,2004584,40
1208,0,2004568,32
1224,0,2004568,32
1248,0,2004576,48
1282,0,2004584,40
1298,0,2004568,32
1315,0,2004628,44
1347,0,2004628,44
1379,0,2004576,48
1411,0,2004576,48
1439,0,3004568,40
1455,0,2004584,40
1479,0,2004568,32
1511,0,2004596,44
1543,0,2004688,48
1575,0,2004576,48
1607,0,2004576,48
1639,0,2004628,44
1671,0,2004632,40
1703,0,2004568,32
1735,0,2004568,32
1767,0,2004584,40
1799,0,2004568,32
1815,0,2004568,32
1831,0,2004568,32
1847,0,2004576,48
1922,0,2004584,40
1946,0,2004568,32
1954,0,2004584,40
1962,0,2004568,32
1970,0,2004568,32
1978,0,2004580,44
1986,0,2004576,48
1994,0,2004584,40
2002,0,2004568,32
2010,0,2004568,32
2018,0,2004568,32
2026,0,2004568,32
2034,0,2004584,40
2042,0,2004576,48
2050,0,2004576,48
2058,0,2004576,48
2066,0,2004576,48
2074,0,2004568,32
2082,0,2004576,48
2090,0,2004576,48
2098,0,2004600,40
2106,0,2004576,48
2114,0,2004576,48
2122,0,2004568,32
2134,0,2004688,48
2142,0,2004568,32
2150,0,2004628,44
2158,0,2004568,32
2166,0,2004576,48
2174,0,2004576,48
2182,0,2004596,44
2190,0,2004568,32
2198,0,2004576,48
2206,0,2004576,48
2214,0,2004576,48
2222,0,2004584,40
2230,0,2004568,32
2238,0,2004568,32
2246,0,4004568,40
2258,0,2009197,67
