time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
325,0,4004568,32
1043,0,4004576,48
1107,0,4004568,32
1173,0,4129568,48
1228,0,4004568,32
1292,0,4004584,40
1371,0,4004600,40
1435,0,4004576,48
1485,0,4004576,48
1541,0,4004596,44
1597,0,4004576,48
1669,0,4004584,40
1725,0,4004568,32
1823,0,5004568,40
1879,0,4004576,48
1935,0,4004576,48
1992,0,4004576,48
2048,0,4004568,32
2104,0,4004568,32
2160,0,4004568,32
2216,0,4004576,48
2287,0,4004584,40
2343,0,4004568,32
2399,0,4004576,48
2492,0,4004688,48
2595,0,6004568,40
2651,0,4004568,32
2707,0,4004576,48
2763,0,4004568,32
2819,0,4004568,32
2875,0,4004576,48
2945,0,4004568,32
3044,0,4004568,32
3100,0,4004568,32
3192,0,4004576,48
3248,0,4004596,44
3340,0,4004568,32
3445,0,4004576,48
3590,0,4004628,44
3646,0,4004568,32
3702,0,4004568,32
3793,0,4004568,32
3849,0,4004576,48
3905,0,4004584,40
3961,0,4004600,40
4017,0,4004580,44
4073,0,4004568,32
4143,0,4004568,32
4150,0,4004568,32
4157,0,4004576,48
4164,0,4004584,40
4171,0,4004584,40
4178,0,4004568,32
4185,0,4004576,48
4192,0,4004580,44
4199,0,4004584,40
4206,0,4004568,32
4216,0,4004568,32
4231,0,8004568,40
4244,0,4009203,77
