time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
331,0,3004568,32
850,0,3004576,48
914,0,3004616,40
963,0,3004568,32
995,0,3004568,32
1047,0,3004612,44
1079,0,3004568,32
1111,0,3004576,48
1149,0,3379568,48
1210,0,3004568,32
1242,0,3004580,44
1278,0,3004568,32
1328,0,3004576,48
1384,0,3004580,44
1442,0,3004612,44
1479,0,3004580,44
1535,0,3004568,32
1591,0,3004612,44
1654,0,3004580,44
1710,0,3004568,32
1766,0,3004568,32
1795,0,3004612,44
1851,0,3004568,32
1907,0,3004568,32
1935,0,3004568,32
1980,0,4504568,40
2029,0,3004660,44
2104,0,3004576,48
2160,0,3004588,52
2216,0,3004580,44
2272,0,3004580,44
2310,0,3004616,40
2366,0,3004568,32
2429,0,3004576,48
2485,0,3004580,44
2541,0,3004592,48
2597,0,3004588,52
2653,0,3004588,52
2709,0,3004580,44
2737,0,3004580,44
2779,0,3004568,32
2835,0,3004568,32
2891,0,3004580,44
2947,0,3004576,48
2993,0,3004576,48
3049,0,3004580,44
3105,0,3004576,48
3133,0,3004576,48
3140,0,3004576,48
3147,0,3004580,44
3159,0,3004568,32
3169,0,6004568,40
3181,0,3009206,74
