time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,1004568,32
505,0,1004576,48
521,0,1004568,32
537,0,1004596,44
553,0,1004568,32
566,0,1067068,52
582,0,1004568,32
593,0,1004568,32
609,0,1129568,48
625,0,1004576,48
641,0,1004576,48
655,0,1004576,48
671,0,1004568,32
679,0,1004568,32
694,0,1254568,40
706,0,1004576,48
718,0,1004568,32
730,0,1004568,32
742,0,1004568,32
754,0,1004584,40
766,0,1004628,44
778,0,1004576,48
787,0,1004596,44
802,0,1004600,40
814,0,1004576,48
826,0,1004576,48
838,0,1004576,48
850,0,1004580,44
867,0,1004600,40
873,0,1504568,40
893,0,1004576,48
909,0,1004584,40
929,0,1004568,32
949,0,1004568,32
969,0,1004568,32
989,0,1004584,40
999,0,1004568,32
1009,0,1004576,48
1019,0,1004584,40
1029,0,1004576,48
1039,0,1004568,32
1049,0,1004584,40
1059,0,1004568,32
1094,0,1004584,40
1104,0,1004584,40
1114,0,1004576,48
1125,0,1004628,44
1140,0,1004568,32
1146,0,1004632,40
1152,0,1004576,48
1158,0,1004576,48
1164,0,1004576,48
1170,0,1004600,40
1176,0,1004568,32
1182,0,1004600,40
1188,0,1004584,40
1194,0,1004568,32
1200,0,1004600,40
1206,0,1004576,48
1212,0,1004568,32
1218,0,1004576,48
1224,0,1004584,40
1230,0,1004568,32
1236,0,1004584,40
1242,0,1004576,48
1249,0,1004568,32
1253,0,2004568,40
1263,0,1009205,75
