time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
328,0,3004568,32
875,0,3004576,48
939,0,3004580,44
976,0,3004616,40
1008,0,3004576,48
1059,0,3004576,48
1121,0,3004748,52
1153,0,3004568,32
1205,0,3004568,32
1237,0,3004592,48
1297,0,3004592,48
1361,0,3004568,32
1425,0,3004576,48
1467,0,3004576,48
1500,0,3004580,44
1564,0,3004580,44
1628,0,3004576,48
1692,0,3005300,44
1756,0,3004580,44
1814,0,3004612,44
1878,0,3004580,44
1942,0,3004580,44
1999,0,4504568,40
2047,0,3004568,32
2115,0,3004576,48
2147,0,3004568,32
2187,0,3004568,32
2251,0,3004568,32
2283,0,3004568,32
2324,0,3004616,40
2388,0,3004568,32
2452,0,3004568,32
2484,0,3004568,32
2516,0,3004588,52
2548,0,3004592,48
2588,0,3004592,48
2620,0,3004580,44
2652,0,3004580,44
2684,0,3004580,44
2716,0,3004660,44
2748,0,3004576,48
2780,0,3004660,44
2812,0,3004568,32
2844,0,3004568,32
2876,0,3004576,48
2908,0,3004580,44
2940,0,3004576,48
2995,0,3004576,48
3003,0,3004576,48
3011,0,3004580,44
3019,0,3004576,48
3027,0,3004660,44
3035,0,3004752,48
3043,0,3004576,48
3051,0,3004612,44
3059,0,3004568,32
3067,0,3004576,48
3075,0,3004580,44
3083,0,3004576,48
3091,0,3004568,32
3099,0,3004588,52
3107,0,3004568,32
3115,0,3004580,44
3123,0,3004568,32
3131,0,3004616,40
3139,0,3004580,44
3147,0,3004568,32
3155,0,3004580,44
3163,0,3004592,48
3171,0,3004576,48
3179,0,3004568,32
3187,0,3004576,48
3196,0,3004568,32
3214,0,6004568,40
3231,0,3009194,70
