time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1023,0,4004576,48
1087,0,4004568,32
1173,0,4004576,48
1237,0,4004576,48
1328,0,4004600,40
1392,0,4004584,40
1474,0,4004812,52
1530,0,4004576,48
1600,0,4004568,32
1662,0,4004628,44
1718,0,4004568,32
1782,0,5004568,40
1838,0,4004568,32
1894,0,4004576,48
1952,0,4004576,48
2008,0,4004600,40
2064,0,4004576,48
2120,0,4004568,32
2176,0,4004568,32
2248,0,4004584,40
2304,0,4004600,40
2360,0,4004688,48
2454,0,4004688,48
2563,0,6004568,40
2668,0,4004584,40
2724,0,4004576,48
2780,0,4004584,40
2836,0,4004576,48
2934,0,4004576,48
2990,0,4004576,48
3046,0,4004568,32
3148,0,4004576,48
3204,0,4004628,44
3260,0,4004600,40
3316,0,4004568,32
3400,0,4004568,32
3540,0,4004628,44
3596,0,4004576,48
3652,0,4004568,32
3708,0,4004584,40
3771,0,4004568,32
3827,0,4004568,32
3883,0,4004568,32
3939,0,4004568,32
3995,0,4004576,48
4051,0,4004568,32
4121,0,4004568,32
4128,0,4004568,32
4135,0,4004576,48
4142,0,4004568,32
4149,0,4004568,32
4156,0,4004568,32
4163,0,4004568,32
4170,0,4004576,48
4177,0,4004576,48
4186,0,4004568,32
4193,0,4004568,32
4206,0,8004568,40
4220,0,4009207,73
