time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,404568,32
401,0,404576,48
409,0,404568,32
417,0,404664,40
421,0,404616,40
425,0,404576,48
429,0,404568,32
433,0,404568,32
437,0,404580,44
441,0,404568,32
445,0,404576,48
449,0,404568,32
453,0,404568,32
457,0,404568,32
461,0,404568,32
465,0,404568,32
469,0,404580,44
473,0,404568,32
477,0,404568,32
481,0,404568,32
485,0,404568,32
490,0,404580,44
494,0,404576,48
498,0,404568,32
502,0,404568,32
506,0,404580,44
510,0,404580,44
514,0,404568,32
518,0,404568,32
522,0,404576,48
526,0,404568,32
530,0,404568,32
534,0,404568,32
538,0,404568,32
542,0,404576,48
546,0,404568,32
550,0,404568,32
556,0,404568,32
564,0,404592,48
568,0,604568,40
572,0,404568,32
576,0,404568,32
580,0,404580,44
584,0,404616,40
588,0,404568,32
592,0,404664,40
596,0,404616,40
602,0,404568,32
606,0,404568,32
610,0,404576,48
614,0,404576,48
618,0,404568,32
622,0,404576,48
626,0,404576,48
630,0,404568,32
634,0,404616,40
638,0,404576,48
642,0,404568,32
646,0,404616,40
650,0,404568,32
654,0,404568,32
658,0,404568,32
662,0,404592,48
666,0,404568,32
670,0,404576,48
674,0,404668,52
678,0,404568,32
683,0,404592,48
687,0,404576,48
691,0,404580,44
695,0,404576,48
699,0,404668,52
715,0,404580,44
719,0,404576,48
722,0,804568,40
733,0,409197,67
