time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,404568,32
403,0,404576,48
411,0,404568,32
419,0,404580,44
423,0,404576,48
427,0,404568,32
431,0,429568,48
435,0,404568,32
439,0,410820,44
443,0,404576,48
447,0,404568,32
451,0,404576,48
455,0,404568,32
459,0,404580,44
463,0,404576,48
467,0,404568,32
471,0,404568,32
475,0,404576,48
479,0,404568,32
483,0,404568,32
490,0,404580,44
494,0,404576,48
499,0,404580,44
503,0,404580,44
507,0,404580,44
511,0,404568,32
515,0,404568,32
519,0,404568,32
523,0,404580,44
527,0,404576,48
531,0,404568,32
535,0,404576,48
539,0,404568,32
543,0,404576,48
547,0,404576,48
553,0,404616,40
560,0,404592,48
564,0,604568,40
568,0,404568,32
572,0,404568,32
576,0,404576,48
580,0,404568,32
584,0,404568,32
588,0,404576,48
592,0,404568,32
596,0,404592,48
600,0,404576,48
604,0,404592,48
608,0,404568,32
612,0,404576,48
616,0,404568,32
620,0,404568,32
624,0,404576,48
628,0,404580,44
632,0,404568,32
636,0,404576,48
640,0,404568,32
644,0,404668,52
648,0,404568,32
652,0,404592,48
656,0,404576,48
660,0,404592,48
664,0,404580,44
668,0,404568,32
672,0,404576,48
676,0,404576,48
680,0,404668,52
684,0,404576,48
688,0,404568,32
692,0,404568,32
696,0,404568,32
700,0,404568,32
717,0,404580,44
721,0,404580,44
723,0,804568,40
734,0,409203,77
738,0,400539,45
