time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,3004568,32
856,0,3004576,48
888,0,3004592,48
948,0,3004592,48
980,0,3006032,48
1017,0,3004576,48
1055,0,3004568,32
1119,0,3004568,32
1155,0,3004576,48
1204,0,3004568,32
1236,0,3004568,32
1268,0,3004660,44
1324,0,3004576,48
1380,0,3004568,32
1435,0,3004616,40
1472,0,3004580,44
1502,0,3004580,44
1558,0,3004748,52
1614,0,3004568,32
1649,0,3004568,32
1705,0,3004568,32
1761,0,3004576,48
1817,0,3004568,32
1873,0,3004576,48
1929,0,3004568,32
1970,0,4504568,40
2019,0,3004580,44
2091,0,3004576,48
2147,0,3004580,44
2203,0,3004576,48
2259,0,3004568,32
2315,0,3004568,32
2371,0,3004580,44
2413,0,3004576,48
2469,0,3004580,44
2525,0,3004568,32
2581,0,3004576,48
2637,0,3004580,44
2693,0,3004568,32
2721,0,3004592,48
2763,0,3004576,48
2819,0,3004576,48
2875,0,3004576,48
2931,0,3004576,48
2972,0,3004576,48
3028,0,3004568,32
3084,0,3004576,48
3120,0,3004568,32
3128,0,3004568,32
3140,0,6004568,40
3152,0,3009203,77
