time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
331,0,404568,32
404,0,404576,48
412,0,404576,48
420,0,404568,32
428,0,404568,32
436,0,404568,32
444,0,404592,48
452,0,404568,32
460,0,404580,44
468,0,404592,48
476,0,404580,44
484,0,404568,32
492,0,504568,40
499,0,404568,32
507,0,404576,48
515,0,404592,48
523,0,405352,40
531,0,404616,40
535,0,404592,48
539,0,404592,48
543,0,404568,32
547,0,404576,48
551,0,404664,40
555,0,404580,44
562,0,404592,48
566,0,604568,40
570,0,404568,32
574,0,404580,44
578,0,404576,48
582,0,404568,32
586,0,404568,32
590,0,404580,44
594,0,404576,48
598,0,404580,44
602,0,404568,32
606,0,404576,48
610,0,404616,40
614,0,404568,32
618,0,404568,32
622,0,404568,32
626,0,404568,32
630,0,404580,44
634,0,404568,32
638,0,404568,32
642,0,404568,32
646,0,404580,44
650,0,404576,48
654,0,404580,44
658,0,404668,52
662,0,404576,48
666,0,404568,32
670,0,404576,48
674,0,404580,44
678,0,406128,48
682,0,404592,48
686,0,404592,48
690,0,404568,32
709,0,404580,44
713,0,404568,32
715,0,804568,40
725,0,409203,77
729,0,404635,53
