time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,2004568,32
683,0,2004576,48
715,0,2004628,44
747,0,2004568,32
770,0,2004596,44
795,0,2004576,48
811,0,2004576,48
841,0,2004576,48
873,0,2004584,40
905,0,2004568,32
921,0,2004596,44
937,0,2004568,32
953,0,2004568,32
969,0,2004576,48
986,0,2004600,40
1002,0,2004576,48
1018,0,2004600,40
1034,0,2004568,32
1062,0,2504568,40
1078,0,2004568,32
1094,0,2004580,44
1122,0,2004576,48
1150,0,2004568,32
1178,0,2004600,40
1206,0,2004576,48
1234,0,2004568,32
1262,0,2004568,32
1295,0,2004584,40
1326,0,2004628,44
1354,0,2004576,48
1382,0,2004568,32
1410,0,2004568,32
1424,0,2004568,32
1445,0,3004568,40
1473,0,2004584,40
1501,0,2004692,44
1529,0,2004628,44
1557,0,2004600,40
1585,0,2004568,32
1614,0,2004576,48
1642,0,2004576,48
1670,0,2004584,40
1698,0,2004568,32
1726,0,2004584,40
1754,0,2004584,40
1782,0,2004576,48
1810,0,2004576,48
1824,0,2004568,32
1831,0,2004628,44
1838,0,2004576,48
1907,0,2004584,40
1914,0,2004568,32
1921,0,2004576,48
1928,0,2004568,32
1935,0,2004576,48
1942,0,2004596,44
1949,0,2004568,32
1956,0,2004568,32
1963,0,2004568,32
1970,0,2004568,32
1977,0,2004568,32
1984,0,2004568,32
1991,0,2004584,40
1998,0,2004576,48
2005,0,2004568,32
2012,0,2004568,32
2019,0,2004596,44
2026,0,2004568,32
2033,0,2004576,48
2040,0,2004568,32
2047,0,2004600,40
2054,0,2004568,32
2061,0,2004576,48
2068,0,2004568,32
2075,0,2008476,52
2082,0,2004576,48
2089,0,2004584,40
2096,0,2004576,48
2103,0,2004576,48
2111,0,2004688,48
2118,0,2004576,48
2125,0,2004568,32
2132,0,2004568,32
2139,0,2004584,40
2146,0,2004568,32
2153,0,2004568,32
2160,0,2004568,32
2167,0,2004576,48
2174,0,2004568,32
2181,0,2004568,32
2188,0,2004568,32
2195,0,2004568,32
2202,0,2004584,40
2212,0,4004568,40
2224,0,2009202,78
