time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,3004568,32
848,0,3004576,48
912,0,3004592,48
955,0,3004580,44
1008,0,3004576,48
1040,0,3004580,44
1072,0,3004576,48
1104,0,3004576,48
1140,0,3004568,32
1203,0,3004592,48
1235,0,3004568,32
1273,0,3004580,44
1329,0,3004568,32
1357,0,3004568,32
1397,0,3754568,40
1456,0,3004580,44
1486,0,3004580,44
1542,0,3004580,44
1598,0,3004580,44
1654,0,3004612,44
1710,0,3004568,32
1769,0,3004612,44
1825,0,3004936,40
1881,0,3004580,44
1909,0,3004592,48
1956,0,4504568,40
2005,0,3004568,32
2076,0,3004576,48
2132,0,3004616,40
2188,0,3004568,32
2244,0,3004568,32
2288,0,3004616,40
2344,0,3004580,44
2407,0,3004568,32
2463,0,3004592,48
2519,0,3004588,52
2575,0,3004576,48
2631,0,3004568,32
2687,0,3004568,32
2715,0,3004576,48
2757,0,3004612,44
2813,0,3004580,44
2869,0,3004580,44
2925,0,3004580,44
2985,0,3004576,48
3041,0,3004568,32
3069,0,3004568,32
3111,0,3004568,32
3118,0,3004576,48
3125,0,3004568,32
3132,0,3004568,32
3142,0,3004568,32
3149,0,3004568,32
3164,0,6004568,40
3176,0,3009206,74
