time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
325,0,404568,32
398,0,404576,48
406,0,404568,32
414,0,404568,32
422,0,404576,48
430,0,404568,32
438,0,404568,32
446,0,404576,48
454,0,404568,32
462,0,404580,44
470,0,404576,48
474,0,404580,44
481,0,404580,44
489,0,404580,44
497,0,404580,44
505,0,404580,44
513,0,404576,48
521,0,404616,40
525,0,404580,44
529,0,404576,48
533,0,404568,32
537,0,404568,32
541,0,404592,48
547,0,404576,48
552,0,404592,48
555,0,604568,40
559,0,404616,40
563,0,404576,48
567,0,404580,44
571,0,404568,32
575,0,404596,44
579,0,404576,48
583,0,404580,44
587,0,404568,32
591,0,404568,32
595,0,404576,48
599,0,404576,48
603,0,404568,32
607,0,404568,32
611,0,404568,32
615,0,404576,48
619,0,404568,32
623,0,404616,40
627,0,404568,32
631,0,404592,48
635,0,404592,48
639,0,404576,48
645,0,404576,48
648,0,404580,44
651,0,404576,48
654,0,404568,32
657,0,404576,48
660,0,404580,44
663,0,404592,48
666,0,404568,32
669,0,404960,48
672,0,404576,48
675,0,404568,32
678,0,404576,48
692,0,404580,44
695,0,404576,48
698,0,804568,40
708,0,409197,67
711,0,405101,59
