time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,2004568,32
681,0,2004576,48
713,0,2004576,48
745,0,2004568,32
773,0,2004576,48
805,0,2004568,32
821,0,2004688,48
844,0,2004576,48
860,0,2004576,48
882,0,2004568,32
914,0,2004580,44
930,0,2004568,32
959,0,2004600,40
990,0,2004600,40
1022,0,2004576,48
1038,0,2004568,32
1054,0,2004568,32
1070,0,2004576,48
1086,0,2004576,48
1108,0,2004576,48
1136,0,2004568,32
1164,0,2004584,40
1192,0,2004576,48
1220,0,2004568,32
1234,0,2004584,40
1255,0,2004568,32
1291,0,2004584,40
1319,0,2004584,40
1347,0,2004576,48
1375,0,2004576,48
1403,0,2004576,48
1417,0,2004576,48
1439,0,3004568,40
1453,0,2004576,48
1474,0,2004568,32
1502,0,2004812,52
1530,0,2004568,32
1558,0,2004600,40
1586,0,2004600,40
1609,0,2004576,48
1637,0,2004576,48
1665,0,2004568,32
1693,0,2004568,32
1721,0,2004576,48
1749,0,2004584,40
1777,0,2004568,32
1805,0,2004568,32
1826,0,2004576,48
1833,0,2004576,48
1840,0,2004568,32
1910,0,2004584,40
1917,0,2004568,32
1924,0,2004576,48
1931,0,2004568,32
1938,0,2004576,48
1945,0,2004568,32
1952,0,2004568,32
1959,0,2004576,48
1966,0,2004576,48
1973,0,2004576,48
1980,0,2004568,32
1987,0,2004568,32
1994,0,2004580,44
2001,0,2004576,48
2008,0,2004584,40
2015,0,2004600,40
2022,0,2004568,32
2029,0,2004568,32
2036,0,2004576,48
2043,0,2004568,32
2050,0,2004568,32
2057,0,2004568,32
2064,0,2004568,32
2071,0,2004576,48
2078,0,2004600,40
2085,0,2004576,48
2092,0,2004568,32
2099,0,2004568,32
2106,0,2004576,48
2116,0,2004688,48
2123,0,2004580,44
2130,0,2004576,48
2137,0,2004584,40
2144,0,2004600,40
2151,0,2004568,32
2158,0,2004568,32
2165,0,2004576,48
2172,0,2004576,48
2179,0,2004580,44
2186,0,2004576,48
2193,0,2004576,48
2200,0,2004584,40
2207,0,2004568,32
2215,0,2004568,32
2220,0,4004568,40
2232,0,2009203,77
