time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,2004568,32
679,0,2004576,48
711,0,2004576,48
740,0,2067068,52
756,0,2004576,48
775,0,2004580,44
807,0,2004632,40
835,0,2004576,48
851,0,2004600,40
877,0,2004576,48
909,0,2004576,48
925,0,2004568,32
941,0,2004580,44
957,0,2004576,48
980,0,2004600,40
996,0,2004576,48
1012,0,2004568,32
1028,0,2004576,48
1051,0,2504568,40
1067,0,2004576,48
1087,0,2004568,32
1115,0,2004812,52
1143,0,2004576,48
1171,0,2004600,40
1199,0,2004576,48
1227,0,2004568,32
1241,0,2004576,48
1278,0,2004584,40
1306,0,2004600,40
1334,0,2004600,40
1362,0,2004576,48
1390,0,2004576,48
1404,0,2004576,48
1427,0,3004568,40
1455,0,2004568,32
1483,0,2004584,40
1511,0,2004576,48
1539,0,2004568,32
1567,0,2004568,32
1595,0,2004568,32
1623,0,2004584,40
1651,0,2004576,48
1679,0,2004580,44
1707,0,2004576,48
1735,0,2004568,32
1763,0,2004600,40
1791,0,2004568,32
1819,0,2004568,32
1826,0,2004568,32
1833,0,2004576,48
1902,0,2004584,40
1909,0,2004576,48
1916,0,2004568,32
1923,0,2004576,48
1930,0,2004568,32
1937,0,2004568,32
1944,0,2004584,40
1951,0,2004596,44
1958,0,2004584,40
1965,0,2004568,32
1972,0,2004584,40
1979,0,2004576,48
1986,0,2004568,32
1993,0,2004576,48
2000,0,2004568,32
2007,0,2004576,48
2014,0,2004584,40
2021,0,2004568,32
2028,0,2004576,48
2035,0,2004584,40
2042,0,2004576,48
2049,0,2004576,48
2056,0,2004568,32
2063,0,2004576,48
2070,0,2004576,48
2077,0,2004568,32
2084,0,2004576,48
2091,0,2004568,32
2098,0,2004568,32
2111,0,2004688,48
2118,0,2004816,48
2125,0,2004576,48
2132,0,2004568,32
2139,0,2004580,44
2146,0,2004568,32
2153,0,2004568,32
2160,0,2004568,32
2167,0,2004584,40
2174,0,2004568,32
2181,0,2004576,48
2188,0,2004584,40
2195,0,2004600,40
2202,0,2004568,32
2209,0,2004576,48
2217,0,2004568,32
2225,0,4004568,40
2237,0,2009205,75
