time,stack,heap,heap_extra
0,0,0,0
330,0,472,16
337,0,4004568,32
1055,0,4004576,48
1144,0,4067068,52
1242,0,4004568,32
1306,0,4004576,48
1383,0,4004600,40
1447,0,4004584,40
1550,0,4004576,48
1606,0,4004568,32
1682,0,4004584,40
1738,0,4004576,48
1835,0,5004568,40
1891,0,4004568,32
1947,0,4004688,48
2003,0,4004568,32
2059,0,4004568,32
2115,0,4004568,32
2186,0,4004568,32
2235,0,4004568,32
2304,0,4004584,40
2360,0,4004584,40
2416,0,4004568,32
2508,0,4004688,48
2613,0,6004568,40
2669,0,4004584,40
2725,0,4004576,48
2781,0,4004576,48
2837,0,4004568,32
2893,0,4005056,48
2949,0,4004576,48
3005,0,4004584,40
3061,0,4004568,32
3117,0,4004584,40
3180,0,4004628,44
3236,0,4004580,44
3306,0,4004576,48
3362,0,4004580,44
3446,0,4004568,32
3590,0,4004628,44
3646,0,4004600,40
3702,0,4004568,32
3793,0,4004576,48
3849,0,4004596,44
3905,0,4004576,48
3961,0,4004580,44
4017,0,4004568,32
4073,0,4004568,32
4143,0,4004628,44
4150,0,4004584,40
4157,0,4004568,32
4164,0,4004568,32
4171,0,4004600,40
4178,0,4004568,32
4185,0,4004580,44
4192,0,4004568,32
4199,0,4004576,48
4206,0,4004576,48
4213,0,4004568,32
4230,0,8004568,40
4243,0,4009203,77
