time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,8568,32
329,0,8576,48
329,0,8584,40
330,0,8568,32
330,0,8568,32
331,0,8600,40
331,0,10568,40
331,0,8568,32
332,0,8584,40
332,0,8568,32
333,0,8576,48
333,0,8600,40
333,0,8568,32
333,0,8632,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8584,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8584,40
333,0,8568,32
333,0,8600,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8584,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8580,44
333,0,8568,32
333,0,8596,44
333,0,8568,32
333,0,8628,44
333,0,8568,32
333,0,8692,44
333,0,8568,32
333,0,8816,48
333,0,8568,32
333,0,9068,52
333,0,8568,32
333,0,9568,48
333,0,8568,32
333,0,10568,40
333,0,8568,32
333,0,12568,40
333,0,12568,40
333,0,8568,32
333,0,8636,52
335,0,9108,68
341,0,13204,76
344,0,13204,76
344,0,9108,68
344,0,8636,52
344,0,4540,44
344,0,4068,28
345,0,4000,8
345,0,0,0
