time,stack,heap,heap_extra
0,0,0,0
334,0,472,16
341,0,4004568,32
888,0,4004576,48
977,0,4004576,48
1046,0,4004576,48
1149,0,4004584,40
1217,0,4004576,48
1281,0,4004600,40
1345,0,4004628,44
1401,0,4004584,40
1457,0,4004576,48
1549,0,4004584,40
1605,0,4004812,52
1709,0,5004568,40
1765,0,4004576,48
1821,0,4004568,32
1885,0,4004576,48
1941,0,4004568,32
1997,0,4004576,48
2074,0,4004568,32
2123,0,4004568,32
2192,0,4004584,40
2248,0,4004568,32
2304,0,4004576,48
2410,0,4004688,48
2487,0,4004568,32
2524,0,6004568,40
2580,0,4004568,32
2636,0,4004584,40
2692,0,4004568,32
2748,0,4004576,48
2839,0,4004584,40
2895,0,4004568,32
2987,0,4004584,40
3043,0,4004576,48
3123,0,4004576,48
3193,0,4004568,32
3278,0,4004568,32
3334,0,4004568,32
3390,0,4004568,32
3535,0,4004628,44
3591,0,4004568,32
3682,0,4004568,32
3738,0,4004576,48
3794,0,4004576,48
3850,0,4004568,32
3906,0,4004576,48
3962,0,4004600,40
4032,0,4004600,40
4039,0,4004568,32
4046,0,4004568,32
4053,0,4004576,48
4060,0,4004584,40
4067,0,4004584,40
4074,0,4004568,32
4081,0,4004584,40
4088,0,4004568,32
4095,0,4004568,32
4102,0,4004628,44
4109,0,4004568,32
4116,0,4004576,48
4123,0,4004584,40
4130,0,4004584,40
4137,0,4004576,48
4144,0,4004576,48
4151,0,4004568,32
4158,0,4004584,40
4165,0,4004568,32
4172,0,4004568,32
4183,0,4004568,32
4192,0,4004568,32
4209,0,8004568,40
4222,0,4009198,66
