time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
328,0,4568,24
331,0,244568,32
375,0,244576,48
379,0,244568,32
381,0,244568,32
383,0,244584,40
385,0,244568,32
387,0,244584,40
389,0,244576,48
391,0,244596,44
393,0,244568,32
395,0,244568,32
397,0,244568,32
399,0,245504,48
401,0,244568,32
403,0,244568,32
405,0,244568,32
407,0,244568,32
409,0,244568,32
411,0,244584,40
413,0,244568,32
415,0,244596,44
417,0,244596,44
419,0,244576,48
421,0,244600,40
423,0,244568,32
425,0,244568,32
427,0,244576,48
429,0,244580,44
431,0,244596,44
434,0,304568,40
436,0,244568,32
438,0,244576,48
440,0,244584,40
442,0,244568,32
444,0,244584,40
446,0,244576,48
448,0,244576,48
450,0,244576,48
452,0,244576,48
454,0,244568,32
456,0,244580,44
459,0,244584,40
461,0,244576,48
463,0,244584,40
465,0,244576,48
467,0,244584,40
470,0,244596,44
472,0,244584,40
474,0,244584,40
475,0,364568,40
477,0,244568,32
479,0,244568,32
481,0,244584,40
483,0,244600,40
485,0,244576,48
487,0,244568,32
489,0,244584,40
491,0,244584,40
493,0,244568,32
495,0,244568,32
497,0,244576,48
499,0,244568,32
501,0,244576,48
503,0,244568,32
505,0,244580,44
507,0,244576,48
509,0,244576,48
511,0,244568,32
513,0,244568,32
515,0,244568,32
517,0,244576,48
519,0,244584,40
521,0,244568,32
523,0,244568,32
530,0,244684,52
532,0,244568,32
534,0,244576,48
536,0,244684,52
538,0,244576,48
540,0,244584,40
542,0,244568,32
544,0,244568,32
546,0,244596,44
548,0,244568,32
550,0,244576,48
552,0,244580,44
554,0,244596,44
556,0,244576,48
558,0,244568,32
558,0,484568,40
560,0,245105,71
569,0,249201,79
572,0,245105,71
