time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
328,0,4568,24
331,0,124568,32
354,0,124576,48
358,0,124576,48
362,0,124580,44
364,0,124584,40
366,0,124568,32
368,0,124596,44
370,0,139568,48
372,0,124580,44
374,0,124628,44
376,0,124576,48
378,0,124576,48
380,0,124568,32
382,0,124576,48
384,0,124568,32
386,0,124568,32
388,0,124576,48
390,0,124568,32
392,0,124568,32
394,0,124568,32
396,0,124596,44
398,0,124568,32
400,0,124568,32
402,0,124568,32
404,0,124576,48
406,0,124596,44
408,0,124568,32
410,0,124584,40
412,0,124576,48
414,0,184568,40
416,0,124576,48
418,0,124584,40
420,0,124576,48
422,0,124584,40
424,0,124628,44
426,0,124568,32
428,0,124580,44
430,0,124596,44
432,0,124580,44
434,0,124576,48
436,0,124568,32
438,0,124576,48
441,0,124576,48
443,0,124576,48
445,0,124568,32
447,0,124684,52
450,0,124568,32
452,0,124600,40
454,0,124568,32
455,0,244568,40
457,0,125105,71
465,0,129201,79
468,0,125105,71
