time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,4004568,32
1055,0,4004576,48
1118,0,4004568,32
1191,0,4129568,48
1266,0,4004584,40
1314,0,4004628,44
1410,0,4004568,32
1495,0,4004584,40
1591,0,4004600,40
1651,0,4004584,40
1736,0,4004580,44
1832,0,5004568,40
1888,0,4004568,32
1944,0,4004576,48
2000,0,4004576,48
2056,0,4004568,32
2112,0,4004568,32
2168,0,4004596,44
2231,0,4004600,40
2295,0,4004584,40
2351,0,4004568,32
2407,0,4004584,40
2463,0,4004568,32
2515,0,4004576,48
2603,0,6004568,40
2659,0,4004584,40
2715,0,4004576,48
2771,0,4004568,32
2848,0,4004568,32
2904,0,4004584,40
2960,0,4004596,44
3016,0,4004576,48
3072,0,4004692,44
3128,0,4004584,40
3204,0,4004568,32
3260,0,4004568,32
3316,0,4004688,48
3372,0,4004568,32
3435,0,4004568,32
3564,0,4004628,44
3620,0,4004576,48
3676,0,4004568,32
3732,0,4004576,48
3788,0,4004628,44
3844,0,4004576,48
3900,0,4004568,32
3956,0,4004584,40
4026,0,4004600,40
4033,0,4004576,48
4040,0,4004568,32
4047,0,4004568,32
4054,0,4004628,44
4061,0,4004576,48
4068,0,4004576,48
4075,0,4004576,48
4082,0,4004568,32
4089,0,4004576,48
4096,0,4004576,48
4103,0,4004568,32
4110,0,4004576,48
4117,0,4004568,32
4124,0,4004600,40
4132,0,4004584,40
4139,0,4004596,44
4146,0,4004568,32
4153,0,4004568,32
4160,0,4004576,48
4167,0,4004576,48
4174,0,4004568,32
4187,0,4004568,32
4200,0,8004568,40
4214,0,4009204,76
